ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
1000000006186,TYRE-RBA7CE69E8ADD,AVUS RACING,,13.csv,10.5,,,21,,,,,13,,,,,,
1000000007589,TYRE-R545AE8421B78,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000008609,TYRE-RA506559E5464,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000008616,TYRE-R8D81D0D8F5DB,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000010176,TYRE-RB798C1C5B1E4,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000010183,TYRE-R513C5A28F37A,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000010190,TYRE-R438957D6FEBB,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000010282,TYRE-R04E67C5300C2,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000010299,TYRE-R5D41FE35DA3D,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000010305,TYRE-R5AD8F790F19B,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000010732,TYRE-R90417FB161A4,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000011005,TYRE-R5DA708DDAB11,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000011074,TYRE-RD644FEFE4F87,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000011081,TYRE-R73878F4CCFDA,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000011449,TYRE-R0DC4EE890C92,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000011470,TYRE-R1ECC955DC5D6,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000011487,TYRE-RA043C50B390D,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000011494,TYRE-RF01CD60E66A5,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000011500,TYRE-RB6D66A41311F,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000011685,TYRE-R1CDA5C4EA1CB,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000012521,TYRE-RF62E4AB5E93C,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000013115,TYRE-R3DA86898FB90,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000013191,TYRE-RDB15AEC61F8E,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013207,TYRE-R998D47CA2F78,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013221,TYRE-R959657844C4F,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013238,TYRE-R5CE7474748A7,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013245,TYRE-R49D0F4232AE8,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013269,TYRE-R27166AC684B8,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013276,TYRE-R1F5F65F3F588,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013313,TYRE-R93FA7F076B9D,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013320,TYRE-RE66F79506651,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000013917,TYRE-R08CEC5D83076,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000013924,TYRE-R7B24B2C6F824,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000013931,TYRE-RDE2E7BF8EE9F,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000013986,TYRE-RFA8E21D50F72,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000013993,TYRE-R2E7087E1B4AF,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000014006,TYRE-R69CA2679A764,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000014068,TYRE-R2DF932EAA05F,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000014181,TYRE-RA0FA79A6EFE2,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000014433,TYRE-R30FFCA9E4AEF,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000015102,TYRE-R3C33226F111B,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000015164,TYRE-RAC254A030244,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000015294,TYRE-R436DE7503F0A,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000015492,TYRE-R8DC4CC17AE63,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000015539,TYRE-R9BD9F97390DA,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000015546,TYRE-RB3B07AC1FFF2,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000015560,TYRE-R80938D06AEF7,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000015577,TYRE-R5E83CE0BB466,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000015584,TYRE-R7970C0D060E3,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000015997,TYRE-R84295CE6C2F1,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000016093,TYRE-R524A2DA5CF17,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000016123,TYRE-R357EC6B4ABCD,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000016130,TYRE-R55FCDB533D39,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000016437,TYRE-RB4A1405955AC,AVUS RACING,,13.csv,8.5,,,18,,,,,13,,,,,,
1000000016499,TYRE-RCBE84A4C8F65,AVUS RACING,,13.csv,9.0,,,18,,,,,13,,,,,,
1000000016512,TYRE-RD9446BDD7D01,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000016529,TYRE-RFEF83EC3F48A,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000016932,TYRE-R247FF837DC55,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000016956,TYRE-RC874DF75CC2A,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000016963,TYRE-R078CA0EEF28F,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000016970,TYRE-RA1B594530935,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000017021,TYRE-R8B1218149F54,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000017090,TYRE-RAC591547430C,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017175,TYRE-RF51A56218109,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017342,TYRE-RBE0DA077F3A2,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000017359,TYRE-R893A9ADA33D7,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000017458,TYRE-R54CFF94DB26A,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000017465,TYRE-R42973C83691D,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000017489,TYRE-RC11C98833B1F,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000017519,TYRE-R2384C774B3C9,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000017533,TYRE-R68276CB1159E,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000017540,TYRE-REC666510C73B,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000017557,TYRE-RED8337F9823A,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017564,TYRE-R81A882443227,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017588,TYRE-R42FE29156A07,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017632,TYRE-R7461492058FC,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000017748,TYRE-RCA4873F77BB8,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000017755,TYRE-R43570EECBC0E,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000017830,TYRE-R523A7A2025A5,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000017885,TYRE-R954F4AA45B6C,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000017946,TYRE-R6A7B058DD2D7,AVUS RACING,,13.csv,9.0,,,18,,,,,13,,,,,,
1000000017953,TYRE-R155BB4504793,AVUS RACING,,13.csv,9.0,,,18,,,,,13,,,,,,
1000000018271,TYRE-RCEC230200756,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018387,TYRE-REB03C4B4829C,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018394,TYRE-RDE9059AE1694,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018677,TYRE-R6D7DE026CD11,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018684,TYRE-R52CF8BF346C6,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018707,TYRE-R0ACCDDD411D6,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018745,TYRE-REC200F6FBAF8,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000018868,TYRE-RE603D0B6E551,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000018875,TYRE-R19EC01FDD30E,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000018905,TYRE-R5B62B6A59632,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000018929,TYRE-R213DEE813756,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000018936,TYRE-R5F19F8665D8B,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000018950,TYRE-RF7028E594836,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000019001,TYRE-RBE2EE09F864A,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000019025,TYRE-R43926285FB38,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000019032,TYRE-RE3BFD38ED0DB,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000019070,TYRE-R72DE64A12631,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000019087,TYRE-RE8EBEBA3E820,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000019285,TYRE-R82B22995149E,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000019339,TYRE-R1C98E8A4A6DE,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000019469,TYRE-RC4893D087C0C,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000019544,TYRE-R90F27DA4A4E5,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000019667,TYRE-RB156D34D369B,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000019698,TYRE-R51CCEB2531C4,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000019896,TYRE-R4E10567AD4C1,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000019926,TYRE-RB7A895182FE7,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000019933,TYRE-RD27F55F216C4,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000019964,TYRE-R981F2C4A6290,AVUS RACING,,13.csv,6.5,,,16,,,,,13,,,,,,
1000000020106,TYRE-R358051F1A44D,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000020113,TYRE-R6AE18CFA2B11,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000020120,TYRE-RE07EF62029B8,AVUS RACING,,13.csv,7.0,,,17,,,,,13,,,,,,
1000000020137,TYRE-RE9430B205800,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000020144,TYRE-R8E66A9D2E10A,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000020168,TYRE-RC6DE7705EE51,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000020175,TYRE-R61DE9983B8AD,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000020205,TYRE-RFC7E172F5C77,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000020212,TYRE-R3807EC8C2463,AVUS RACING,,13.csv,9.5,,,20,,,,,13,,,,,,
1000000020328,TYRE-R2C859075902F,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020342,TYRE-R597AB4883407,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020359,TYRE-RAB077788F26A,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020373,TYRE-R25919BFA78CF,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020380,TYRE-RD4C16679D66A,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020397,TYRE-RFAFA5CAB6D53,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020410,TYRE-REC6F38D3D774,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020427,TYRE-RB35209063F34,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020434,TYRE-R35228CB677E4,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020441,TYRE-R91BE301525B0,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000020458,TYRE-RF8581C4710AE,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000020465,TYRE-RB1A424AD9CC1,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020472,TYRE-R41A680D6C54C,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020489,TYRE-RF51601E4AE46,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020502,TYRE-R90A5949F214E,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020519,TYRE-R95279517D87A,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020540,TYRE-R3098C98191A6,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020571,TYRE-R91810E1C6DCB,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020588,TYRE-R28ABF0C868F6,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000020595,TYRE-R272516A52E7C,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021165,TYRE-RE8D5981F340C,AVUS RACING,,13.csv,9.5,,,19,,,,,13,,,,,,
1000000021257,TYRE-REF34D6759CCE,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000021295,TYRE-RBCA09A3D34C5,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000021301,TYRE-RBCF5AF7B2B11,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000021332,TYRE-R5EBDC4794FDC,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000021363,TYRE-R142EB09DE3B0,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021370,TYRE-RF6AD21B124D8,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021394,TYRE-RF7E853149C05,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021400,TYRE-REC3193B9BA37,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021424,TYRE-R39217071A48D,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021431,TYRE-RBB5A9B2A7AEB,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000021547,TYRE-R4766DDDEFDFD,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000021578,TYRE-R3C5726D282D0,AVUS RACING,,13.csv,7.5,,,18,,,,,13,,,,,,
1000000021813,TYRE-RF0501E0241B2,AVUS RACING,,13.csv,10.0,,,20,,,,,13,,,,,,
1000000021844,TYRE-R66C092B69D55,AVUS RACING,,13.csv,10.0,,,20,,,,,13,,,,,,
1000000021851,TYRE-R1C855BADC5E2,AVUS RACING,,13.csv,10.0,,,20,,,,,13,,,,,,
1000000022742,TYRE-RBDB5F39358F8,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000022827,TYRE-RBBE076949C02,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000022896,TYRE-RD1A23FB3F1B6,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000022988,TYRE-RDC453C21CFC8,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000022995,TYRE-RE0C78AA3F68A,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000023022,TYRE-R62DC29BBE04D,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000023121,TYRE-R84FD83F1B499,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000023138,TYRE-R01073CC2CCF7,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000023145,TYRE-R8012CA6092EA,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000023152,TYRE-R1B1527A060E4,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000023169,TYRE-R7E37F0437EB4,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024166,TYRE-RC67D45165D7E,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024203,TYRE-RBAAE5DAA194D,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024326,TYRE-R16C92DA6BEF9,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000024388,TYRE-R534208CB5695,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000024401,TYRE-RF77F94B8E93E,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000024432,TYRE-R557086461E5A,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000024579,TYRE-R6D00DBF9CFE6,AVUS RACING,,13.csv,9.5,,,21,,,,,13,,,,,,
1000000024623,TYRE-R93A4EAB33275,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024630,TYRE-R46937691C574,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024647,TYRE-RF4C5CC0B424C,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024661,TYRE-RA48AD5059E42,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000024678,TYRE-RA843341A9ACE,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000025002,TYRE-RCD8AE6BA5A74,AVUS RACING,,13.csv,9.0,,,19,,,,,13,,,,,,
1000000025019,TYRE-R18BCA83740C0,AVUS RACING,,13.csv,9.0,,,19,,,,,13,,,,,,
1000000025064,TYRE-RCB5EF2FE06A3,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000025088,TYRE-R70B996802AD0,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000025125,TYRE-RBB12C1646975,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000025972,TYRE-R80C72DF5B978,AVUS RACING,,13.csv,10.0,,,21,,,,,13,,,,,,
1000000026009,TYRE-R8B777473B9D2,AVUS RACING,,13.csv,10.0,,,21,,,,,13,,,,,,
1000000026016,TYRE-R1C4B9E0A5B10,AVUS RACING,,13.csv,10.0,,,21,,,,,13,,,,,,
1000000026023,TYRE-RA23D5B8BE445,AVUS RACING,,13.csv,10.0,,,21,,,,,13,,,,,,
1000000026146,TYRE-RD9C89DF09F62,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026153,TYRE-R17EB4121F000,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026245,TYRE-R198C87AFBFD8,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026252,TYRE-R0DA09E4957B2,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026269,TYRE-R55536D90A351,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026283,TYRE-R154A93B61BC9,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026290,TYRE-R29509CC32407,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026313,TYRE-RD19DF1606110,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026320,TYRE-RD1CE34C736B6,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000026344,TYRE-RA0C6385A4C86,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000027518,TYRE-RD2B92A97CE31,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000027525,TYRE-RE7BC31CD6B57,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000028423,TYRE-RCBD0AAE317D7,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000028478,TYRE-RBF2D7CEBF787,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000028515,TYRE-R06DB54F1EC3F,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000028539,TYRE-R9D7BC550510C,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000028546,TYRE-R87CE337849F4,AVUS RACING,,13.csv,8.5,,,20,,,,,13,,,,,,
1000000028713,TYRE-R451F189F1250,AVUS RACING,,13.csv,9.0,,,20,,,,,13,,,,,,
1000000028843,TYRE-R293CB44983BD,AVUS RACING,,13.csv,8.5,,,19,,,,,13,,,,,,
1000000029512,TYRE-R37D9420E2635,AVUS RACING,,13.csv,9.5,,,21,,,,,13,,,,,,
1000000029864,TYRE-R713AC57AA43B,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000029871,TYRE-RE204D398613E,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000029925,TYRE-R0F94EC554561,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000029932,TYRE-R02E39E87255A,AVUS RACING,,13.csv,8.0,,,19,,,,,13,,,,,,
1000000029970,TYRE-RF271FC76C411,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000029987,TYRE-RF36228248804,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000029994,TYRE-RB3F779E55BC4,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030006,TYRE-R15CF7428B798,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030013,TYRE-R5503AED0AC3F,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030020,TYRE-RE2E165DD22A0,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030037,TYRE-R082969F332EF,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030044,TYRE-R861E859DBE7C,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030068,TYRE-RBA4A5BCEBE57,AVUS RACING,,13.csv,8.0,,,18,,,,,13,,,,,,
1000000030136,TYRE-RE99F21C3EE4E,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030143,TYRE-RAFDF97922CAA,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030167,TYRE-R140A2DFEC0E0,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030211,TYRE-RED75709E6055,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030280,TYRE-RF37DE9621DAD,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030297,TYRE-RA1C483569DC6,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030310,TYRE-RE0BE36D774ED,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
1000000030327,TYRE-RDDDCF1764D8A,AVUS RACING,,13.csv,7.5,,,17,,,,,13,,,,,,
