ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
3286341529111,140007928,BRIDGESTONE,Reifen,16.csv,195,65,R,15,,,BLIZZAK LM-005 3PMSF,,16,,,,,,
3286341530117,140007921,BRIDGESTONE,Reifen,16.csv,195,55,R,16,,,BLIZZAK LM-005 3PMSF,,16,,,,,,
3286341670714,140007980,BRIDGESTONE,Reifen,16.csv,225,40,R,18,,,BLIZZAK LM-005 DRIVEGUARD RF,,16,,,,,,
3286341671117,140007946,BRIDGESTONE,Reifen,16.csv,205,60,R,16,,,BLIZZAK LM-005 DRIVEGUARD RF,,16,,,,,,
3286341671315,140008377,BRIDGESTONE,Reifen,16.csv,205,45,R,17,,,BLIZZAK LM-005 DRIVEGUARD RF,,16,,,,,,
3286341671612,140008437,BRIDGESTONE,Reifen,16.csv,245,45,R,18,,,BLIZZAK LM-005 DRIVEGUARD RF,,16,,,,,,
3286341770711,140007984,BRIDGESTONE,Reifen,16.csv,225,45,R,17,,,BLIZZAK LM-005 XLFSL 3PMSF,,16,,,,,,
3286341801118,150002274,FIRESTONE,Reifen,16.csv,255,50,R,19,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341802214,150002250,FIRESTONE,Reifen,16.csv,225,60,R,17,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341802313,150002259,FIRESTONE,Reifen,16.csv,235,50,R,18,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341802818,150002238,FIRESTONE,Reifen,16.csv,215,70,R,16,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341803716,150002202,FIRESTONE,Reifen,16.csv,185,65,R,15,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341803914,150002219,FIRESTONE,Reifen,16.csv,205,55,R,16,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341804416,150002210,FIRESTONE,Reifen,16.csv,195,60,R,15,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341804614,150002213,FIRESTONE,Reifen,16.csv,195,65,R,15,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341804713,150002201,FIRESTONE,Reifen,16.csv,185,65,R,15,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341805215,150002261,FIRESTONE,Reifen,16.csv,235,55,R,17,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341805413,150002218,FIRESTONE,Reifen,16.csv,205,55,R,16,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341806014,150002211,FIRESTONE,Reifen,16.csv,195,60,R,16,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341806212,150002257,FIRESTONE,Reifen,16.csv,235,45,R,18,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341806717,150002212,FIRESTONE,Reifen,16.csv,195,65,R,15,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341807011,150002215,FIRESTONE,Reifen,16.csv,205,45,R,17,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341807110,150002240,FIRESTONE,Reifen,16.csv,225,45,R,17,,,WINTERHAWK 4 FSL 3PMSF,,16,,,,,,
3286341807318,150002246,FIRESTONE,Reifen,16.csv,225,55,R,16,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341807417,150002207,FIRESTONE,Reifen,16.csv,195,55,R,16,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341807615,150002242,FIRESTONE,Reifen,16.csv,225,45,R,18,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341807714,150002258,FIRESTONE,Reifen,16.csv,235,45,R,19,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341808018,150002244,FIRESTONE,Reifen,16.csv,225,50,R,17,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341808117,150002221,FIRESTONE,Reifen,16.csv,205,60,R,16,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341808414,150002269,FIRESTONE,Reifen,16.csv,245,45,R,18,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341808513,150002216,FIRESTONE,Reifen,16.csv,205,50,R,17,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341809114,150002227,FIRESTONE,Reifen,16.csv,215,50,R,17,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341809411,150002229,FIRESTONE,Reifen,16.csv,215,55,R,16,,,WINTERHAWK 4 3PMSF,,16,,,,,,
3286341810318,150002086,FIRESTONE,Reifen,16.csv,205,65,R,16C,105,,VANHAWK 2,,16,,,,,,
3286341820515,150002162,FIRESTONE,Reifen,16.csv,215,40,R,18,,,ROADHAWK XLFSL,,16,,,,,,
3286341826418,140008322,BRIDGESTONE,Reifen,16.csv,245,45,R,18,,,TURANZA T 005 XL*,,16,,,,,,
3286341830811,140008863,BRIDGESTONE,Reifen,16.csv,215,60,R,17C,102,,BLIZZAK W810 3PMSF,,16,,,,,,
3286341832518,150002144,FIRESTONE,Reifen,16.csv,205,65,R,16C,105,,VANHAWK 2 WINTER 3PMSF,,16,,,,,,
3286341833713,150002141,FIRESTONE,Reifen,16.csv,195,70,R,15C,102,,VANHAWK 2 WINTER 3PMSF,,16,,,,,,
3286341900217,140008219,BRIDGESTONE,Reifen,16.csv,185,65,R,15,,,TURANZA ECO XL,,16,,,,,,
3286341926613,140008384,BRIDGESTONE,Reifen,16.csv,215,45,R,17,,,TURANZA T 005 XLAO,,16,,,,,,
3286341936711,150002251,FIRESTONE,Reifen,16.csv,225,60,R,18,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341937015,150002263,FIRESTONE,Reifen,16.csv,235,55,R,19,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286341937213,150002270,FIRESTONE,Reifen,16.csv,245,45,R,19,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286341937312,150002273,FIRESTONE,Reifen,16.csv,255,45,R,20,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286342044613,140009702,BRIDGESTONE,Reifen,16.csv,215,60,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342044910,140009703,BRIDGESTONE,Reifen,16.csv,215,65,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342045115,140009717,BRIDGESTONE,Reifen,16.csv,225,65,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342046518,140009733,BRIDGESTONE,Reifen,16.csv,235,60,R,18,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342048116,140009749,BRIDGESTONE,Reifen,16.csv,245,45,R,20,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342053516,140009231,BRIDGESTONE,Reifen,16.csv,235,55,R,17,,,TURANZA 6 ENLITEN XL,,16,,,,,,
3286342057415,140009268,BRIDGESTONE,Reifen,16.csv,255,40,R,20,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342062310,150002536,FIRESTONE,Reifen,16.csv,225,65,R,17,,,ROADHAWK 2 ENLITEN,,16,,,,,,
3286342064116,150002482,FIRESTONE,Reifen,16.csv,215,55,R,18,,,ROADHAWK 2 XL,,16,,,,,,
3286342066011,150002425,FIRESTONE,Reifen,16.csv,225,55,R,19,,,ROADHAWK 2 ENLITEN,,16,,,,,,
3286342066219,150002439,FIRESTONE,Reifen,16.csv,235,55,R,19,,,ROADHAWK 2 ENLITEN XL,,16,,,,,,
3286342078113,140008562,BRIDGESTONE,Reifen,16.csv,215,65,R,16C,104,,DURAVIS ALL SEASON 3PMSF,,16,,,,,,
3286342079011,140008579,BRIDGESTONE,Reifen,16.csv,225,55,R,17C,107,,DURAVIS ALL SEASON 3PMSF,,16,,,,,,
3286342079615,140009659,BRIDGESTONE,Reifen,16.csv,205,65,R,16C,105,,DURAVIS ALL SEASON EVO ENLIT,,16,,,,,,
3286342084916,150002285,FIRESTONE,Reifen,16.csv,205,75,R,16C,,,VANHAWK MULTISEASON 3PMSF,,16,,,,,,
3286342085418,150002289,FIRESTONE,Reifen,16.csv,215,65,R,16C,,,VANHAWK MULTISEASON 3PMSF,,16,,,,,,
3286342089614,140009185,BRIDGESTONE,Reifen,16.csv,215,65,R,16C,107,,DURAVIS VAN ENLITEN,,16,,,,,,
3286342120119,140009711,BRIDGESTONE,Reifen,16.csv,225,50,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342120218,140009713,BRIDGESTONE,Reifen,16.csv,225,55,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342121017,140009802,BRIDGESTONE,Reifen,16.csv,235,55,R,17,,,BLIZZAK 6 ENLITEN XL 3PMSF,,16,,,,,,
3286342121611,140009704,BRIDGESTONE,Reifen,16.csv,225,40,R,18,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342121710,140009709,BRIDGESTONE,Reifen,16.csv,225,45,R,18,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342122212,140009728,BRIDGESTONE,Reifen,16.csv,235,50,R,18,,,BLIZZAK 6 XL 3PMSF,,16,,,,,,
3286342122915,140009815,BRIDGESTONE,Reifen,16.csv,255,45,R,18,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342123417,140009799,BRIDGESTONE,Reifen,16.csv,235,40,R,19,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342123516,140009726,BRIDGESTONE,Reifen,16.csv,235,45,R,19,,,BLIZZAK 6 ENLITEN XLFSL 3PMS,,16,,,,,,
3286342130415,140009174,BRIDGESTONE,Reifen,16.csv,215,40,R,17,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342131115,140009197,BRIDGESTONE,Reifen,16.csv,225,45,R,17,,,TURANZA 6 ENLITEN FSL,,16,,,,,,
3286342131719,140009200,BRIDGESTONE,Reifen,16.csv,225,50,R,17,,,TURANZA 6 ENLITEN XL,,16,,,,,,
3286342148618,150002507,FIRESTONE,Reifen,16.csv,215,55,R,16,,,ROADHAWK 2 ENLITEN,,16,,,,,,
3286342151816,150002419,FIRESTONE,Reifen,16.csv,225,45,R,18,,,ROADHAWK 2 ENLITEN XLFSL,,16,,,,,,
3286342174419,140008596,BRIDGESTONE,Reifen,16.csv,235,40,R,20,,,BLIZZAK LM-005 XLFSL 3PMSF,,16,,,,,,
3286342174518,140008379,BRIDGESTONE,Reifen,16.csv,205,65,R,16,,,BLIZZAK LM-005 3PMSF,,16,,,,,,
3286342237916,140009215,BRIDGESTONE,Reifen,16.csv,235,40,R,18,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342238012,140009221,BRIDGESTONE,Reifen,16.csv,235,45,R,18,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342238616,140009272,BRIDGESTONE,Reifen,16.csv,255,45,R,18,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342240015,140009264,BRIDGESTONE,Reifen,16.csv,255,35,R,20,,,TURANZA 6 ENLITEN XLFSL,,16,,,,,,
3286342297514,140008331,BRIDGESTONE,Reifen,16.csv,225,60,R,18,,,A005 WEATHER CONTROL LHD XL,,16,,,,,,
3286342312118,140008721,BRIDGESTONE,Reifen,16.csv,245,35,R,20,,,POTENZA SPO. XL*FSL,,16,,,,,,
3286342387512,150002512,FIRESTONE,Reifen,16.csv,215,65,R,16C,107,,VANHAWK 3 ENLITEN,,16,,,,,,
3286342388212,140009501,BRIDGESTONE,Reifen,16.csv,205,55,R,16,,,TURANZA ALL SEASON 6 DRIVEGU,,16,,,,,,
3286342390819,140009529,BRIDGESTONE,Reifen,16.csv,215,70,R,16,,,TURANZA ALL SEASON 6 3PMSF,,16,,,,,,
3286342391717,140009509,BRIDGESTONE,Reifen,16.csv,215,40,R,17,,,TURANZA ALL SEASON 6 ENLITEN,,16,,,,,,
3286342393513,140009448,BRIDGESTONE,Reifen,16.csv,225,40,R,18,,,TURANZA ALL SEASON 6 ENLITEN,,16,,,,,,
3286342552118,140008690,BRIDGESTONE,Reifen,16.csv,225,45,R,17,,,TURANZA T 005 (+)FSL,,16,,,,,,
3286342586014,140008858,BRIDGESTONE,Reifen,16.csv,205,65,R,16C,101,,BLIZZAK LM-32C 3PMSF,,16,,,,,,
3286342601212,140009178,BRIDGESTONE,Reifen,16.csv,215,50,R,18,,,TURANZA 6 ENLITEN,,16,,,,,,
3286342672014,150002429,FIRESTONE,Reifen,16.csv,235,40,R,19,,,ROADHAWK 2 ENLITEN XLFSL,,16,,,,,,
3286342673219,140009564,BRIDGESTONE,Reifen,16.csv,235,45,R,20,,,TURANZA ALL SEASON 6 ENLITEN,,16,,,,,,
3286342747415,140009534,BRIDGESTONE,Reifen,16.csv,225,45,R,18,,,BLIZZAK LM-005 XLMO 3PMSF,,16,,,,,,
3286342821511,140009092,BRIDGESTONE,Reifen,16.csv,225,70,R,15C,110,,BLIZZAK W810 3PMSF,,16,,,,,,
3286342851310,150002358,FIRESTONE,Reifen,16.csv,185,55,R,15,,,WINTERHAWK 4 XL 3PMSF,,16,,,,,,
3286342858715,150002356,FIRESTONE,Reifen,16.csv,255,45,R,19,,,WINTERHAWK 4 XLFSL 3PMSF,,16,,,,,,
3286342859514,150002344,FIRESTONE,Reifen,16.csv,205,45,R,17,,,MULTISEASON 2 XLFSL 3PMSF,,16,,,,,,
3286342859613,150002346,FIRESTONE,Reifen,16.csv,225,45,R,18,,,MULTISEASON 2 XLFSL 3PMSF,,16,,,,,,
3286342925417,140009523,BRIDGESTONE,Reifen,16.csv,215,65,R,16,,,TURANZA 6 ENLITEN XL,,16,,,,,,
3286343277614,150002414,FIRESTONE,Reifen,16.csv,215,65,R,17,,,ROADHAWK 2 ENLITEN,,16,,,,,,
3286343278017,150002436,FIRESTONE,Reifen,16.csv,235,50,R,19,,,ROADHAWK 2 ENLITEN,,16,,,,,,
3528700310290,70010863,MICHELIN,Reifen,16.csv,225,45,R,18,,,PIL.ALP. 5 3PMSF XL M+S,,16,,,,,,
3528700318180,70011250,MICHELIN,Reifen,16.csv,205,55,R,16,,,PRIMACY 4 *FSL,,16,,,,,,
3528700390940,70012120,MICHELIN,Reifen,16.csv,215,55,R,17,,,PRIMACY 4+ XL,,16,,,,,,
3528700981025,70012026,MICHELIN,Reifen,16.csv,235,45,R,20,,,CROSS CLIMATE 2 SUV XLVOL 3P,,16,,,,,,
3528701414584,73907469,MICHELIN,Reifen,16.csv,225,50,R,17,,,ALPIN 7 3PMSF,,16,,,,,,
3528701492032,70010897,MICHELIN,Reifen,16.csv,235,45,R,18,,Z,PIL.SPT 4 XLT0,,16,,,,,,
3528701493022,73907461,MICHELIN,Reifen,16.csv,215,60,R,17,,,ALPIN 7 3PMSF,,16,,,,,,
3528701565934,1070000404,KLEBER,Reifen,16.csv,235,45,R,18,,,QUADRAXER 3 XL 3PMSF,,16,,,,,,
3528701639352,70012098,MICHELIN,Reifen,16.csv,205,55,R,16,,,PRIMACY 4+ XL,,16,,,,,,
3528701789590,70011883,MICHELIN,Reifen,16.csv,175,65,R,15,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528701915166,73907628,MICHELIN,Reifen,16.csv,215,65,R,16,,,PRIMACY 5,,16,,,,,,
3528702126417,73907494,MICHELIN,Reifen,16.csv,245,45,R,18,,,ALPIN 7 XLRG 3PMSF,,16,,,,,,
3528702638569,70012199,MICHELIN,Reifen,16.csv,245,45,R,18,,,PRIMACY 4+ XL,,16,,,,,,
3528702780299,70011580,MICHELIN,Reifen,16.csv,215,65,R,16C,104,,AGILIS 3,,16,,,,,,
3528703006022,70011956,MICHELIN,Reifen,16.csv,225,55,R,16,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528703342458,70011934,MICHELIN,Reifen,16.csv,215,55,R,17,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528703411987,70011360,MICHELIN,Reifen,16.csv,245,45,R,18,,,PRIMACY 4 XLMO,,16,,,,,,
3528703567837,70011887,MICHELIN,Reifen,16.csv,185,60,R,15,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528703589785,73907483,MICHELIN,Reifen,16.csv,235,50,R,18,,,ALPIN 7 XL 3PMSF,,16,,,,,,
3528703638896,70011945,MICHELIN,Reifen,16.csv,225,40,R,18,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528703714026,70011409,MICHELIN,Reifen,16.csv,215,65,R,16C,107,,AGILIS 3,,16,,,,,,
3528704001897,70012171,MICHELIN,Reifen,16.csv,235,40,R,19,,Z,PIL.SPT 5 XL,,16,,,,,,
3528704196302,70011911,MICHELIN,Reifen,16.csv,205,50,R,17,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528704282289,70012121,MICHELIN,Reifen,16.csv,215,55,R,17,,,PRIMACY 4+,,16,,,,,,
3528704792504,70011935,MICHELIN,Reifen,16.csv,215,60,R,16,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528704854097,70010793,MICHELIN,Reifen,16.csv,195,70,R,15C,102,,AGILIS CROSS CLIMATE 3PMSF M,,16,,,,,,
3528705526672,70010853,MICHELIN,Reifen,16.csv,215,70,R,15C,107,,AGILIS CROSS CLIMATE 3PMSF M,,16,,,,,,
3528705580094,73907599,MICHELIN,Reifen,16.csv,205,55,R,16,,,PRIMACY 5 XLRG,,16,,,,,,
3528706015809,73907454,MICHELIN,Reifen,16.csv,215,50,R,19,,,ALPIN 7 3PMSF,,16,,,,,,
3528706038013,70010826,MICHELIN,Reifen,16.csv,205,65,R,16C,105,,AGILIS CROSS CLIMATE 3PMSF M,,16,,,,,,
3528706160370,70012201,MICHELIN,Reifen,16.csv,245,45,R,19,,Z,PIL.SPT 5 XL,,16,,,,,,
3528706234576,70011082,MICHELIN,Reifen,16.csv,275,45,R,20,,,PIL.SPT 4 SUV XL,,16,,,,,,
3528706330803,73907480,MICHELIN,Reifen,16.csv,235,45,R,18,,,ALPIN 7 XLRG 3PMSF,,16,,,,,,
3528706556784,73907474,MICHELIN,Reifen,16.csv,225,55,R,17,,,ALPIN 7 3PMSF,,16,,,,,,
3528706582820,70012106,MICHELIN,Reifen,16.csv,205,60,R,16,,,PRIMACY 4+ XL,,16,,,,,,
3528706599323,70011915,MICHELIN,Reifen,16.csv,205,55,R,16,,,CROSS CLIMATE 2 3PMSF,,16,,,,,,
3528706627804,70011324,MICHELIN,Reifen,16.csv,225,45,R,17,,,PRIMACY 4 XL*,,16,,,,,,
3528707023865,70011640,MICHELIN,Reifen,16.csv,255,45,R,20,,,PIL.ALP. 5 SUV XL 3PMSF,,16,,,,,,
3528707101013,73907479,MICHELIN,Reifen,16.csv,225,65,R,17,,,ALPIN 7 XL 3PMSF,,16,,,,,,
3528707295651,70012135,MICHELIN,Reifen,16.csv,225,45,R,17,,,PRIMACY 4+,,16,,,,,,
3528707640697,70011933,MICHELIN,Reifen,16.csv,215,55,R,17,,,CROSS CLIMATE 2 3PMSF,,16,,,,,,
3528707761828,70012568,MICHELIN,Reifen,16.csv,255,45,R,19,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528707828224,70011937,MICHELIN,Reifen,16.csv,215,60,R,16,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528708149564,70009831,MICHELIN,Reifen,16.csv,185,55,R,15,,,CROSS CLIMATE+ XL,,16,,,,,,
3528708215740,70008699,MICHELIN,Reifen,16.csv,255,45,R,19,,,PILOT ALPIN PA4 EL,,16,,,,,,
3528708311497,73907468,MICHELIN,Reifen,16.csv,225,45,R,17,,,ALPIN 7 XLRG 3PMSF,,16,,,,,,
3528708706651,73907459,MICHELIN,Reifen,16.csv,215,55,R,18,,,ALPIN 7 XL 3PMSF,,16,,,,,,
3528708753273,73907591,MICHELIN,Reifen,16.csv,205,45,R,17,,,PRIMACY 5 XLRG,,16,,,,,,
3528708773189,73907600,MICHELIN,Reifen,16.csv,205,55,R,16,,,PRIMACY 5 RG,,16,,,,,,
3528708947740,70011977,MICHELIN,Reifen,16.csv,245,40,R,18,,,CROSS CLIMATE 2 XL 3PMSF,,16,,,,,,
3528708958401,73907622,MICHELIN,Reifen,16.csv,215,60,R,16,,,PRIMACY 5 XL,,16,,,,,,
3528708977761,70012175,MICHELIN,Reifen,16.csv,235,45,R,18,,,PRIMACY 4+ XL,,16,,,,,,
3528709098823,70012169,MICHELIN,Reifen,16.csv,235,40,R,18,,Z,PIL.SPT 5 XL,,16,,,,,,
3528709810517,70012283,MICHELIN,Reifen,16.csv,235,50,R,18,,,PIL.SPT 5 XL,,16,,,,,,
3528709948548,70010526,MICHELIN,Reifen,16.csv,285,35,R,20,,Z,PIL.SPT 4S XL*,,16,,,,,,
4019238004052,10010709,CONTINENTAL,Reifen,16.csv,245,50,R,19,,,ECOCONTACT 6 XL*,,16,,,,,,
4019238005103,10010447,CONTINENTAL,Reifen,16.csv,215,60,R,17C,104,H,VANCOECO VW (107H),,16,,,,,,
4019238005127,10010449,CONTINENTAL,Reifen,16.csv,215,65,R,16C,106,,VANCOECO VW (107/104T),,16,,,,,,
4019238005899,10010545,CONTINENTAL,Reifen,16.csv,255,35,R,19,,Z,SPORTC. 6 XLMO1FR,,16,,,,,,
4019238006155,10010146,CONTINENTAL,Reifen,16.csv,215,60,R,17C,107,,VANC. WINTER 3PMSF M+S (104H,,16,,,,,,
4019238008852,10009955,CONTINENTAL,Reifen,16.csv,205,60,R,16,,,PREMIUMC. 5 SSRXL*,,16,,,,,,
4019238010534,10010421,CONTINENTAL,Reifen,16.csv,205,55,R,16,,,ECOCONTACT 6 XLVW,,16,,,,,,
4019238010633,10010045,CONTINENTAL,Reifen,16.csv,175,65,R,15,,,ALLSEASONCONTACT,,16,,,,,,
4019238010756,10009867,CONTINENTAL,Reifen,16.csv,215,60,R,16,,,PREMIUMC. 2 SEAL C_S,,16,,,,,,
4019238011821,10012328,CONTINENTAL,Reifen,16.csv,225,50,R,17,,,ECOCONTACT 6 XL*,,16,,,,,,
4019238012996,10012308,CONTINENTAL,Reifen,16.csv,225,40,R,18,,,ECOCONTACT 6 XL*FR,,16,,,,,,
4019238013245,10010478,CONTINENTAL,Reifen,16.csv,225,55,R,17,,,ECOCONTACT 6 *,,16,,,,,,
4019238015157,10010720,CONTINENTAL,Reifen,16.csv,195,55,R,16,,,ECOCONTACT 6 XLVW,,16,,,,,,
4019238020403,10010788,CONTINENTAL,Reifen,16.csv,235,55,R,18,,,ECOCONTACT 6 MO,,16,,,,,,
4019238026054,10010473,CONTINENTAL,Reifen,16.csv,225,50,R,17,,,SPORTC. 5 MO,,16,,,,,,
4019238035490,10010768,CONTINENTAL,Reifen,16.csv,215,65,R,16C,107,,VANC. 100 (106T),,16,,,,,,
4019238036909,10010862,CONTINENTAL,Reifen,16.csv,175,65,R,15,,,ALLSEASONCONTACT XLFIA 3PMSF,,16,,,,,,
4019238037494,10010924,CONTINENTAL,Reifen,16.csv,215,65,R,15C,102,,VANC. 4SEASON 3PMSF,,16,,,,,,
4019238038231,10011172,CONTINENTAL,Reifen,16.csv,205,60,R,16,,,TS 870 3PMSF,,16,,,,,,
4019238038309,10011545,CONTINENTAL,Reifen,16.csv,205,55,R,16,,,TS 870 XL 3PMSF,,16,,,,,,
