ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
3188649816392,130/70-10TL,Dunlop,REIFEN,07.csv,0,,,0,62,J,Rollerreifen,,07,,,,,,
3188649816422,3.00-10TLRF,Dunlop,REIFEN,07.csv,0,,,0,50,J,Rollerreifen,,07,,,,,,
3188649816439,3.50-10TL,Dunlop,REIFEN,07.csv,0,,,0,51,P,Rollerreifen,,07,,,,,,
3188649816644,100/90-14TL,Dunlop,REIFEN,07.csv,0,,,0,57,P,Rollerreifen,,07,,,,,,
3188649816743,100/80-16TL,Dunlop,REIFEN,07.csv,0,,,0,50,P,Rollerreifen,,07,,,,,,
3188649816781,130/80-16TL,Dunlop,REIFEN,07.csv,0,,,0,64,P,Rollerreifen,,07,,,,,,
3188649817030,245/50VR18TLXL,Dunlop,REIFEN,07.csv,0,,,0,104,V,Reifen M + S  VR,,07,,,,,,
3188649817078,245/45ZR19TL,Dunlop,REIFEN,07.csv,0,,,0,98,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3188649817467,205/55WR16TL,Dunlop,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3188649817573,205/55HR16TL,Dunlop,REIFEN,07.csv,0,,,0,91,H,Reifen M + S  HR,,07,,,,,,
3188649817603,215/60R17CTL,Dunlop,REIFEN,07.csv,0,,,0,104/102,H,"LLKW Winter 14""  15"" 16"" 17,5""",,07,,,,,,
3188649817955,195/55TR16TL,Dunlop,REIFEN,07.csv,0,,,0,87,T,Reifen M + S  TR,,07,,,,,,
3188649818013,160/70B17TL,Dunlop,REIFEN,07.csv,0,,,0,73,H,Motorrad Strasse Diagonal,,07,,,,,,
3188649818556,185/55HR15TL,Dunlop,REIFEN,07.csv,0,,,0,82,H,PKW Sommer HR,,07,,,,,,
3188649818563,185/55VR15TL,Dunlop,REIFEN,07.csv,0,,,0,82,V,PKW Sommer VR,,07,,,,,,
3188649818594,185/65HR14TL,Dunlop,REIFEN,07.csv,0,,,0,86,H,PKW Sommer HR,,07,,,,,,
3188649818600,185/65HR15TL,Dunlop,REIFEN,07.csv,0,,,0,88,H,PKW Sommer HR,,07,,,,,,
3188649818617,195/45VR16TLXL,Dunlop,REIFEN,07.csv,0,,,0,84,V,PKW Sommer VR,,07,,,,,,
3188649818624,195/50HR15TL,Dunlop,REIFEN,07.csv,0,50,50,0,82,H,PKW Sommer HR,,07,,,,,,
3188649818631,195/50VR15TL,Dunlop,REIFEN,07.csv,0,,,0,82,V,PKW Sommer VR,,07,,,,,,
3188649818655,195/50VR16TLXL,Dunlop,REIFEN,07.csv,0,50,50,0,88,V,PKW Sommer VR,,07,,,,,,
3188649818662,195/55HR15TL,Dunlop,REIFEN,07.csv,0,,,0,85,H,PKW Sommer HR,,07,,,,,,
3188649818730,205/50VR16TL,Dunlop,REIFEN,07.csv,0,,,0,87,V,PKW Sommer VR,,07,,,,,,
3188649818754,205/55HR16TL,Dunlop,REIFEN,07.csv,0,,,0,91,H,PKW Sommer HR,,07,,,,,,
3188649818785,205/60VR15TL,Dunlop,REIFEN,07.csv,0,,,0,91,V,PKW Sommer VR,,07,,,,,,
3188649818808,205/60VR16TL,Dunlop,REIFEN,07.csv,0,,,0,92,V,PKW Sommer VR,,07,,,,,,
3188649818884,215/60VR16TL,Dunlop,REIFEN,07.csv,0,,,0,95,V,PKW Sommer VR,,07,,,,,,
3188649818891,215/60HR16TLXL,Dunlop,REIFEN,07.csv,0,,,0,99,H,PKW Sommer HR,,07,,,,,,
3188649818907,215/60VR16TLXL,Dunlop,REIFEN,07.csv,0,,,0,99,V,PKW Sommer VR,,07,,,,,,
3188649818938,225/55VR16TL,Dunlop,REIFEN,07.csv,0,,,0,95,V,PKW Sommer VR,,07,,,,,,
3188649819225,195/65HR15TL,Dunlop,REIFEN,07.csv,0,,,0,91,H,PKW Sommer HR,,07,,,,,,
3188649819256,205/55VR16TL,Dunlop,REIFEN,07.csv,0,,,0,91,V,PKW Sommer VR,,07,,,,,,
3188649819263,205/55WR16TL,Dunlop,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3188649819270,205/60HR16TL,Dunlop,REIFEN,07.csv,0,,,0,92,H,PKW Sommer HR,,07,,,,,,
3188649819324,215/50YR17TL,Dunlop,REIFEN,07.csv,0,,,0,91,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3188649819461,225/55HR17TL,Dunlop,REIFEN,07.csv,0,,,0,97,H,Reifen M + S  HR,,07,,,,,,
3188649820344,165/65TR15TL,Dunlop,REIFEN,07.csv,0,65,,0,81,T,Reifen M + S  TR,,07,,,,,,
3188649820351,165/70TR14TL,Dunlop,REIFEN,07.csv,0,,,0,81,T,Reifen M + S  TR,,07,,,,,,
3188649820375,175/65TR14TL,Dunlop,REIFEN,07.csv,0,,,0,82,T,Reifen M + S  TR,,07,,,,,,
3188649820429,185/55TR15TL,Dunlop,REIFEN,07.csv,0,,,0,82,T,Reifen M + S  TR,,07,,,,,,
3188649820467,185/65TR14TL,Dunlop,REIFEN,07.csv,0,65,65,0,86,T,Reifen M + S  TR,,07,,,,,,
3188649820504,195/65TR15TL,Dunlop,REIFEN,07.csv,0,,,0,91,T,Reifen M + S  TR,,07,,,,,,
3188649820870,155/65TR14TL,Dunlop,REIFEN,07.csv,0,,,0,75,T,PKW Sommer SR/TR,,07,,,,,,
3188649820948,165/70TR14TL,Dunlop,REIFEN,07.csv,0,,,0,81,T,PKW Sommer SR/TR,,07,,,,,,
3188649820986,175/65TR14TLXL,Dunlop,REIFEN,07.csv,0,,,0,86,T,PKW Sommer SR/TR,,07,,,,,,
3188649820993,175/65TR15TL,Dunlop,REIFEN,07.csv,0,,,0,84,T,PKW Sommer SR/TR,,07,,,,,,
3188649821013,175/70TR14TL,Dunlop,REIFEN,07.csv,0,,,0,84,T,PKW Sommer SR/TR,,07,,,,,,
3188649821020,175/70TR14TLXL,Dunlop,REIFEN,07.csv,0,,,0,88,T,PKW Sommer SR/TR,,07,,,,,,
3188649821075,195/65TR15TL,Dunlop,REIFEN,07.csv,0,65,65,0,91,T,PKW Sommer SR/TR,,07,,,,,,
3188649821594,225/55HR18TLXL,Dunlop,REIFEN,07.csv,0,,,0,102,H,Off Road Winter,,07,,,,,,
3188649821709,195/65TR15TLXL,Dunlop,REIFEN,07.csv,0,,,0,95,T,Reifen M + S  TR,,07,,,,,,
3188649821730,215/55HR18TL,Dunlop,REIFEN,07.csv,0,,,0,95,H,Reifen M + S  HR,,07,,,,,,
3188649821839,285/35YR21TLXL,Dunlop,REIFEN,07.csv,0,,,0,105,Y,Off Road ohne Winter !!,,07,,,,,,
3188649821860,315/35WR20TLXL,Dunlop,REIFEN,07.csv,0,,,0,110,W,Off Road ohne Winter !!,,07,,,,,,
3188649821877,275/40WR20TLXL,Dunlop,REIFEN,07.csv,0,,,0,106,W,Off Road ohne Winter !!,,07,,,,,,
3188649822010,175/65HR15TL,Dunlop,REIFEN,07.csv,0,,,0,84,H,PKW Sommer HR,,07,,,,,,
3286340114813,265/35YR20TLXL,Bridgestone,REIFEN,07.csv,0,35,,0,99,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340115018,255/55YR18TLXL.,Bridgestone,REIFEN,07.csv,0,55,,0,109,Y,Altprofile Reifen,,07,,,,,,
3286340130219,60/100-12,Bridgestone,REIFEN,07.csv,0,,,0,33,M,Motorrad Moto Cross,,07,,,,,,
3286340130318,60/100-14,Bridgestone,REIFEN,07.csv,0,,,0,30,M,Motorrad Moto Cross,,07,,,,,,
3286340130417,70/100-17,Bridgestone,REIFEN,07.csv,0,,,0,40,M,Motorrad Moto Cross,,07,,,,,,
3286340134712,255/50VR19TLXL,Bridgestone,REIFEN,07.csv,0,50,50,0,107,V,Off Road ohne Winter !!,,07,,,,,,
3286340134811,285/45VR19TLXL,Bridgestone,REIFEN,07.csv,0,45,,0,111,V,Altprofile Reifen,,07,,,,,,
3286340134910,255/50WR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,107,W,Off Road ohne Winter !!,,07,,,,,,
3286340135016,285/45WR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,111,W,Off Road ohne Winter !!,,07,,,,,,
3286340135115,275/40WR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,106,W,Off Road ohne Winter !!,,07,,,,,,
3286340135214,315/35WR20TLXL,Bridgestone,REIFEN,07.csv,0,35,R,0,110,W,Off Road ohne Winter !!,TL,07,,,,,,
3286340135412,255/50HR19TLXL,Bridgestone,REIFEN,07.csv,0,50,50,0,107,H,Altprofile Reifen,,07,,,,,,
3286340157414,175/55TR15TL,Bridgestone,REIFEN,07.csv,0,,,0,77,T,Altprofile - PKW Winter Q u. S,,07,,,,,,
3286340172011,235/60HR17TL,Bridgestone,REIFEN,07.csv,0,60,B,0,102,H,Off Road Winter,,07,,,,,,
3286340191111,255/50YR19TLXL,Bridgestone,REIFEN,07.csv,0,50,,0,107,Y,Altprofile Reifen,,07,,,,,,
3286340215510,60/100-14,Bridgestone,REIFEN,07.csv,0,,,0,30,M,Motorrad Moto Cross,,07,,,,,,
3286340215619,70/100-17,Bridgestone,REIFEN,07.csv,0,,,0,40,M,Motorrad Moto Cross,,07,,,,,,
3286340221016,80/100-21,Bridgestone,REIFEN,07.csv,0,,,0,51,P,Motorrad Geländereifen Diagona,,07,,,,,,
3286340221313,225/55HR16TLXL.,Bridgestone,REIFEN,07.csv,0,,B,0,99,H,Reifen M + S  HR,,07,,,,,,
3286340225915,255/50VR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,107,V,Off Road Winter,,07,,,,,,
3286340229715,265/50VR20TL,Bridgestone,REIFEN,07.csv,0,,,0,107,V,Off Road ohne Winter !!,,07,,,,,,
3286340230117,285/35ZR20TL,Bridgestone,REIFEN,07.csv,0,35,,0,100,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340233415,245/45WR18TL.,Bridgestone,REIFEN,07.csv,0,,,0,96,W,Altprofile Reifen,,07,,,,,,
3286340235815,295/30ZR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,100,Y,Altprofile Reifen,,07,,,,,,
3286340235914,305/30ZR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,102,Y,Altprofile Reifen,,07,,,,,,
3286340247917,235/60VR17TL,Bridgestone,REIFEN,07.csv,0,,,0,102,V,Off Road ohne Winter !!,,07,,,,,,
3286340248310,235/45WR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,100,W,Off Road ohne Winter !!,,07,,,,,,
3286340249010,235/60WR18TL,Bridgestone,REIFEN,07.csv,0,,,0,103,W,Off Road ohne Winter !!,,07,,,,,,
3286340268714,225/55ZR16TLXL,Bridgestone,REIFEN,07.csv,0,,,0,99,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340270311,205/60WR16TLXL,Bridgestone,REIFEN,07.csv,0,,,0,96,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340292610,255/45YR18TL,Bridgestone,REIFEN,07.csv,0,45,45,0,99,Y,Altprofile Reifen,,07,,,,,,
3286340296113,245/45WR17TL.,Bridgestone,REIFEN,07.csv,0,,,0,95,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340306317,205/55HR16TL,Bridgestone,REIFEN,07.csv,0,,,0,91,H,PKW Sommer HR,,07,,,,,,
3286340306416,205/55VR16TL,Bridgestone,REIFEN,07.csv,0,,,0,91,V,PKW Sommer VR,,07,,,,,,
3286340319614,225/40ZR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,93,Y,Altprofile Reifen,,07,,,,,,
3286340331319,275/40YR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,106,Y,Off Road ohne Winter !!,,07,,,,,,
3286340331418,315/35YR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,110,Y,Off Road ohne Winter !!,,07,,,,,,
3286340334112,265/50YR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,110,Y,Off Road ohne Winter !!,,07,,,,,,
3286340334211,275/45YR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,110,Y,Off Road ohne Winter !!,,07,,,,,,
3286340334310,255/55YR18TLXL,Bridgestone,REIFEN,07.csv,0,,,0,109,Y,Off Road ohne Winter !!,,07,,,,,,
3286340337915,255/50HR19TLXL,Bridgestone,REIFEN,07.csv,0,50,50,0,107,H,Off Road ohne Winter !!,,07,,,,,,
3286340342919,225/50HR17TL,Bridgestone,REIFEN,07.csv,0,,,0,94,H,Off Road ohne Winter !!,,07,,,,,,
3286340343312,110/80ZR18TL,Bridgestone,REIFEN,07.csv,0,80,,0,58,W,Motorrad Strasse Radial,,07,,,,,,
3286340344111,160/60ZR18TL,Bridgestone,REIFEN,07.csv,0,60,60,0,70,W,Motorrad Strasse Radial,,07,,,,,,
3286340349512,235/55VR19TL,Bridgestone,REIFEN,07.csv,0,,,0,101,V,Off Road ohne Winter !!,,07,,,,,,
3286340351119,295/35ZR20TL,Bridgestone,REIFEN,07.csv,0,,,0,101,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340351713,180/55ZR17TL,Bridgestone,REIFEN,07.csv,0,55,55,0,73,W,Motorrad Strasse Radial,,07,,,,,,
3286340360418,245/50VR20TL,Bridgestone,REIFEN,07.csv,0,,,0,102,V,Off Road ohne Winter !!,,07,,,,,,
3286340367813,225/45WR17TL,Bridgestone,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340387415,245/40WR20TL,Bridgestone,REIFEN,07.csv,0,40,40,0,95,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340396417,110/70-16TL,Bridgestone,REIFEN,07.csv,0,70,,0,52,S,Altprofile Reifen,,07,,,,,,
3286340396615,130/70R16TL,Bridgestone,REIFEN,07.csv,0,70,,0,61,S,Altprofile Reifen,,07,,,,,,
3286340397711,295/35ZR20TL,Bridgestone,REIFEN,07.csv,0,,,0,101,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340421119,205/60HR16TL,Bridgestone,REIFEN,07.csv,0,,,0,92,H,Off Road ohne Winter !!,,07,,,,,,
3286340428613,205/55VR17TL,Bridgestone,REIFEN,07.csv,0,,,0,91,V,PKW Sommer VR,,07,,,,,,
3286340428712,225/45VR18TL,Bridgestone,REIFEN,07.csv,0,,,0,91,V,PKW Sommer VR,,07,,,,,,
3286340429412,265/35ZR20TL,Bridgestone,REIFEN,07.csv,0,,35,0,95,Y,Altprofile Reifen,,07,,,,,,
3286340429511,305/30ZR20TL,Bridgestone,REIFEN,07.csv,0,,,0,99,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340438414,195/55HR16TL,Bridgestone,REIFEN,07.csv,0,55,R,0,87,H,Reifen M + S  HR,,07,,,,,,
3286340456319,215/65VR16TL,Bridgestone,REIFEN,07.csv,0,,,0,98,V,Off Road ohne Winter !!,,07,,,,,,
3286340486118,195/55TR16TL,Bridgestone,REIFEN,07.csv,0,,,0,87,T,Altprofile - PKW Winter Q u. S,,07,,,,,,
3286340488112,245/35YR18TL,Bridgestone,REIFEN,07.csv,0,,,0,88,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340488419,225/55WR16TL,Bridgestone,REIFEN,07.csv,0,55,55,0,95,W,PKW Sommer ZR/WR/YR,TL,07,,,,,,
3286340488716,225/45WR17TL,Bridgestone,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340495110,205/60WR16TL,Bridgestone,REIFEN,07.csv,0,60,60,0,92,W,Altprofile Reifen,,07,,,,,,
3286340495318,225/55WR16TL,Bridgestone,REIFEN,07.csv,0,,,0,95,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340495417,205/60WR16TL,Bridgestone,REIFEN,07.csv,0,60,,0,92,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340496018,255/35YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,92,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340496117,225/40YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,89,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340509213,225/45WR17TL,Bridgestone,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340509510,235/45WR19TL,Bridgestone,REIFEN,07.csv,0,,,0,95,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340509619,225/50HR17TL,Bridgestone,REIFEN,07.csv,0,,,0,94,H,Off Road ohne Winter !!,,07,,,,,,
3286340509817,225/40YR18TL,Bridgestone,REIFEN,07.csv,0,,,0,88,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340510011,245/40WR17TL,Bridgestone,REIFEN,07.csv,0,,,0,91,W,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340513210,225/55ZR17TL,Bridgestone,REIFEN,07.csv,0,,,0,97,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340515818,180/55ZR17TL,Bridgestone,REIFEN,07.csv,0,55,,0,73,W,Altprofile Reifen,,07,,,,,,
3286340519618,225/60YR16TL,Bridgestone,REIFEN,07.csv,0,,,0,98,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340520317,185/65HR15TL,Bridgestone,REIFEN,07.csv,0,,,0,88,H,Altprofile Reifen,,07,,,,,,
3286340520812,245/40WR20TL,Bridgestone,REIFEN,07.csv,0,,,0,95,W,Reifen M + S  VR,,07,,,,,,
3286340534819,225/55HR16TLXL,Bridgestone,REIFEN,07.csv,0,55,,0,99,H,Altprofile - PKW Winter Q u. S,,07,,,,,,
3286340535519,245/35YR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,95,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340538411,255/35YR20TLXL,Bridgestone,REIFEN,07.csv,0,,,0,97,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340548519,225/50VR17TL,Bridgestone,REIFEN,07.csv,0,,,0,94,V,PKW Sommer VR,,07,,,,,,
3286340549219,215/65HR16TL,Bridgestone,REIFEN,07.csv,0,,B,0,98,H,Off Road Winter,,07,,,,,,
3286340550314,255/35YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,96,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340550413,255/35YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,96,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340550710,285/30YR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,98,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340554114,265/45YR20TL,Bridgestone,REIFEN,07.csv,0,,,0,104,Y,Off Road ohne Winter !!,,07,,,,,,
3286340564717,265/65TR17TL,Bridgestone,REIFEN,07.csv,0,65,,0,112,T,Off Road ohne Winter !!,,07,,,,,,
3286340571111,235/55VR17TLXL,Bridgestone,REIFEN,07.csv,0,55,,0,103,V,PKW Sommer VR,,07,,,,,,
3286340579612,235/55VR17TL,Bridgestone,REIFEN,07.csv,0,,,0,99,V,Off Road ohne Winter !!,,07,,,,,,
3286340579711,225/55WR17TL,Bridgestone,REIFEN,07.csv,0,,,0,97,W,Altprofile Reifen,,07,,,,,,
3286340582810,275/40YR18TL,Bridgestone,REIFEN,07.csv,0,,,0,99,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340583015,275/35YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,96,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340583213,245/45YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,102,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340583312,245/45YR19TLXL,Bridgestone,REIFEN,07.csv,0,,,0,102,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340583510,275/40YR19TL,Bridgestone,REIFEN,07.csv,0,,,0,101,Y,PKW Sommer ZR/WR/YR,,07,,,,,,
3286340588911,190/650R17TL,Bridgestone,REIFEN,07.csv,0,,,0,,,Altprofile Reifen,,07,,,,,,
3286340589017,190/650R17TL,Bridgestone,REIFEN,07.csv,0,,,0,,,Altprofile Reifen,,07,,,,,,
3286340591317,225/45WR19TL,Bridgestone,REIFEN,07.csv,0,,,0,92,W,Altprofile Reifen,,07,,,,,,
3286340594714,245/65TR17TLXL,Bridgestone,REIFEN,07.csv,0,65,65,0,111,T,Off Road Winter,TL,07,,,,,,
