product_id,EAN,manufacturer,article_description,tyre_width,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,stock,price,DOT,DEMO
TYRE-TA752B0AB5BCD,8808563590677,HANKOOK,195/65 R 15 TL 91T KINERGY ECO 2 (K435) BSW,195,65,15,91,T,KINERGY ECO 2 (K435),18,49.49,,
TYRE-TA7530A8E6D87,4038526394866,GOODYEAR,255/40 R 18 XL TL 99V VECTOR 4SEASONS GEN-3 MFS BSW M+S 3PMSF,255,40,18,99,V,VECTOR 4SEASONS GEN-3,18,132.83,,
TYRE-TAA58C7564D79,4019238302264,CONTINENTAL,235/55 R 19 TL  101Y CONTISPORTCONTACT 5 (N0) FR BSW,235,55,19,101,Y,CONTISPORTCONTACT 5 (N0),50,127.80,,
TYRE-TAD3E3C2D873F,4038526286734,DUNLOP,80/90 - 21 M/C TT 48H D 404 FJ,80,90,21,48,H,D 404 FJ,5,89.88,,
TYRE-TB0FCDA5D5D61,5705050001803,NORDEXX,235/45 R 18 XL TL 98Y NS9000 BSW,235,45,18,98,Y,NS9000,50,53.69,,
TYRE-TB314AC4BD45A,6959753223546,TRIANGLE,205/65 R 15 C TL 102/100T CONNEX VAN TV701 6PR BSW M+S,205,65,15,102,T,CONNEX VAN TV701,20,55.67,,
TYRE-TB3C60C6AD68F,5420068699988,MINERVA,205/65 R 16 C TL 107/105R FROSTRACK VAN 8PR BSW M+S 3PMSF,205,65,16,107,R,FROSTRACK VAN,4,69.87,,
TYRE-TB6103FD0948C,8808563564944,HANKOOK,255/55 R 19 XL TL 111V DYNAPRO HPX SBL M+S (IDN),255,55,19,111,V,DYNAPRO HPX,50,106.28,,
TYRE-TB77CDC9429F4,6938628289566,ARIVO,155/65 R 14 TL 75T CARLORFUL A/S BSW M+S 3PMSF,155,65,14,75,T,CARLORFUL A/S,8,36.77,,
TYRE-TB789852BA4B9,8808563411385,HANKOOK,175/60 R 15 TL 81V KINERGY ECO 2 (K435) (UNG),175,60,15,81,V,KINERGY ECO 2 (K435),48,62.75,,
TYRE-TBBE9D093E5F0,8903094029167,BKT,540/65 R 38 TL 153D/156A8 AGRIMAX RT-657,540,65,38,153,D,AGRIMAX RT-657,4,1134.16,,
TYRE-TCC9E3062162F,4712487539701,NANKANG,215/75 R 16 C TL 116/114S PASSION CW-20 10PR,215,75,16,116,S,PASSION CW-20,16,95.88,,
TYRE-TCE9B1C05E8F4,8904365501115,ASCENSO,280/85 R 24 TL 115D TDR 850 R1-W,280,85,24,115,D,TDR 850,8,205.99,,
TYRE-TCEAF85238D0F,4250427429540,FALKEN,295/30 ZR 20 XL TL (101Y) AZENIS FK520 MFS NBLK,295,30,20,101,(Y),AZENIS FK520,50,154.67,,
TYRE-TCEB84D2E068E,6921109063342,NOKIAN,245/35 R 19 XL TL  93W SNOWPROOF 1 MFS BSW M+S 3PMSF,245,35,19,93,W,SNOWPROOF 1,12,151.70,,
TYRE-TCFF721BE340F,6970310406851,FORTUNE,245/40 R 18 XL TL 97W BORA FSR-701,245,40,18,97,W,BORA FSR-701,20,50.72,,
TYRE-TD0CF103A2106,8808956611811,KUMHO,235/35 ZR 19 XL TL 91Y ECSTA SPORT PS72 MFS,235,35,19,91,Y,ECSTA SPORT PS72,24,92.14,,
TYRE-TD82F54B7AA81,8019227355987,PIRELLI,225/45 R 18 XL TL 95Y CINTURATO P7 (P7C2) (MO) MFS,225,45,18,95,Y,CINTURATO P7 (P7C2) (MO),7,119.61,,
TYRE-TDCFF7D24266E,6922250449672,EVERGREEN,215/65 R 16 XL TL 102H DYNACOMFORT ES83 BSW M+S,215,65,16,102,H,DYNACOMFORT ES83,20,73.66,,
TYRE-TE2135BB11E54,6945080145651,ROADSTONE,185/65 R 15 TL 88T EUROVIS SPORT 04,185,65,15,88,T,EUROVIS SPORT 04,20,67.27,,
TYRE-TE49EB8BCEBE8,3528701859910,MICHELIN,265/40 R 19 XL TL 102V PILOT ALPIN 5 (MO1) BSW M+S 3PMSF,265,40,19,102,V,PILOT ALPIN 5 (MO1),20,218.97,,
TYRE-TE55784F326DA,8714692813115,VREDESTEIN,215/50 R 19 TL 93V QUATRAC PRO+ FSL BSW M+S 3PMSF,215,50,19,93,V,QUATRAC PRO+,16,108.35,,
TYRE-TF0742FE17874,3528706067723,KLEBER,205/65 R 15 C TL 102/100T TRANSPRO 2 6PR BSW,205,65,15,102,T,TRANSPRO 2,34,88.90,,
TYRE-TF07AE4B4449C,8994242006468,DELI TIRE,120/90 - 10 TL 66J OPTIMO SC-106 4PR (VTN),120,90,10,66,J,OPTIMO SC-106,16,51.04,,
TYRE-TF11D5EAA2861,3528705876999,TAURUS,185/75 R 16 TL 104/102R CARGOSPEEDEVO 8PR BSW,185,75,16,104,R,CARGOSPEEDEVO,22,63.46,,
TYRE-TF28A35823348,8714692310768,APOLLO,155/65 R 14 TL 75T ALNAC 4G ALL SEASON BSW M+S 3PMSF,155,65,14,75,T,ALNAC 4G ALL SEASON,20,34.03,,
TYRE-TF7F532581E47,8605068700927,LEAO,305/70 R 19.5 TL 148/145M RIDE-WINGS KLD200 18PR M+S 3PMSF LRJ (SRB),305,70,19.5,148,M,RIDE-WINGS KLD200,17,245.23,,
TYRE-R27731F246537,4250084626351,KESKIN,9.5Jx21 H2 ET28 5x112x66.6 KT17 HURRICANE matt black painted,9.5,,21,,,,40,208.90,,
TYRE-R2DE3E587DF21,4052894116813,WHEELWORLD-2DRV,8.5Jx20 H2 ET25 5x112x66.6 WH37 black full machined RL:950kg,8.5,,20,,,,21,146.61,,
TYRE-R36CBE185DC7A,4059771013579,ALUTEC,8.0Jx18 H2 ET42 5x108x63.4 TORMENTA polarsilber,8.0,,18,,,,40,139.63,,
TYRE-R38A240514CF0,4026569087241,DOTZ,9.0Jx21 H2 ET30 5x120x72.6 MARINABAY BRONZE bronze matt,9.0,,21,,,,37,268.69,,
TYRE-R4842F7F9E566,4250996324109,RC-DESIGN,6.5Jx16 H2 ET47 5x114x67.1 RC30 schwarz glanz (sg) M5 RL:650kg,6.5,,16,,,,10,79.68,,
TYRE-R532933DB134B,8030580257886,MAK,7.5Jx17 H2 ET30 5x112x76.0 WOLF gloss black,7.5,,17,,,,20,143.29,,
TYRE-R597C69B26C1F,4051665510362,BORBET,7.5Jx17 H2 ET63 5x130x78.2 DESIGN CH mistral anthrazit poliert RL:1320kg,7.5,,17,,,,40,159.95,,
TYRE-R633BEB2F7AC2,8002000022183,GMP,10.0Jx22 H2 ET50 5x130x71.6 GUNNER anthrazit matt RL:925kg,10.0,,22,,,,12,354.80,,
TYRE-R6676E024761B,4250084654354,MAM,8.5Jx20 H2 ET35 5x120x72.6 MAM B2 matt black bronze,8.5,,20,,,,40,191.65,,
TYRE-R687C6C0BEC16,1000000440522,AVUS RACING,9.5Jx21 H2 ET71 5x130x71.6 AC-M08 anthracite Porsche RL:820kg,9.5,,21,,,,6,310.92,,
TYRE-R69CD5EB4F95B,9008070074151,ALCAR,6.0Jx15 H2 ET29 5x100x57.0 schwarz Audi A1 Alcar 7415,6.0,,15,,,,23,42.90,,
TYRE-R7130873B23BA,4017222915902,DIEWE,8.0Jx18 H2 ET45 5x114.3x76 TRINA argentoinox RL:620kg,8.0,,18,,,,50,164.81,,
TYRE-R77108D8EBA9A,8027529169089,MSW (OZ),8.0Jx19 H2 ET45 5x112x73.1 MSW 74 gloss black full polished,8.0,,19,,,,4,205.44,,
TYRE-R81568FEE5B2F,4051665051551,BORBET,7.5Jx17 H2 ET40 5x112x66.5 DESIGN Z dark grey matt RL:760kg,7.5,,17,,,,16,98.90,,
TYRE-R8A8F99A98D66,4026569113568,AEZ,9.0Jx20 H2 ET26 5x112x66.6 TORONTO DARK black polished,9.0,,20,,,,40,298.44,,
TYRE-R93CF431E0365,8027529195941,OZ,8.0Jx18 H2 ET45 6x130x84.1 RALLY DESERT matt black,8.0,,18,,,,6,313.92,,
TYRE-RC802B30D81ED,8030580206211,MAK,8.0Jx18 H2 ET35 6x139.7x106.1 STONE 6 gloss black,8.0,,18,,,,20,177.87,,
TYRE-RD16648F1E36D,4051665027976,BORBET,7.5Jx18 H2 ET53 5x118x71.1 DESIGN CW3 schwarz glÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¤nzend RL:1250kg,7.5,,18,,,,14,200.52,,
TYRE-RD9A55F720056,8002000045083,GMP,9.5Jx21 H2 ET36 5x112x66.5 REBEL black diamond RL:925kg,9.5,,21,,,,22,317.20,,
TYRE-RDB78B09C73F8,4059771012503,ALUTEC,7.5Jx19 H2 ET32 5x112x66.5 FREEZE diamantschwarz RL:795kg,7.5,,19,,,,40,127.73,,
TYRE-REACBE5471912,4250996347382,RC-DESIGN,7.0Jx17 H2 ET43 5x114.3x66.1 RC34 schwarz glanz (sg) N42,7.0,,17,,,,20,97.34,,
TYRE-T007ED38C9A0E,3528705933623,MICHELIN,275/40 R 20 XL TL 106Y PILOT SPORT 4 SUV,275,40,20,106,Y,PILOT SPORT 4 SUV,50,184.43,,
TYRE-T05B3F0FD4115,8808563587462,HANKOOK,205/50 R 17 XL TL 93H ION I*CEPT (*) SBL M+S 3PMSF (UNG),205,50,17,93,H,ION I*CEPT (*),8,133.03,,
TYRE-T0EE371EF6B85,3528706253133,RIKEN,245/40 ZR 17 XL TL 95W RIKEN UHP,245,40,17,95,W,RIKEN UHP,22,57.17,,
TYRE-T10D95612A75A,8808563457772,HANKOOK,245/45 R 18 XL TL 100Y VENTUS S1 EVO3 (*) BMW 5-SERIE HRS BSW (UNG),245,45,18,100,Y,VENTUS S1 EVO3 (*) HRS,5,125.10,,
TYRE-T1EA333C0D373,4250427413259,SUMITOMO,235/50 R 18 XL TL 101V BC100,235,50,18,101,V,BC100,20,95.12,,
TYRE-T1FC12F38A4B9,8019227195989,PIRELLI,P235/55 R 19 XL TL 105V SCORPION VERDE ALL SEASON ECOIMPACT M+S,235,55,19,105,V,SCORPION VERDE ALL SEASON,6,124.95,,
TYRE-T2070E387C7B5,6972508646995,ROYAL BLACK,215/50 ZR 17 XL TL 95W ROYAL EXPLORER II BSW,215,50,17,95,W,ROYAL EXPLORER II,50,44.17,,
TYRE-T310BAB4FC1B8,3528702804995,MICHELIN,170/60 R 17 M/C TL/TT 72V ANAKEE 3 REAR,170,60,17,72,V,ANAKEE 3 REAR,30,124.97,,
TYRE-T3243E4CD6698,3528709656849,RIKEN,275/40 R 20 XL TL 106V RIKEN SUV SNOW M+S 3PMSF,275,40,20,106,V,RIKEN SUV SNOW,24,114.57,,
TYRE-T3641E01180D6,8808956145415,KUMHO,175/80 R 14 TL 88T SOLUS 4S HA31 M+S 3PMSF (CHN),175,80,14,88,T,SOLUS 4S HA31,18,43.10,,
TYRE-T3C50F3A94CFA,6290300037064,ZEETEX,195/65 R 15 TL 91V ZT8000 4S BSW M+S 3PMSF,195,65,15,91,V,ZT8000 4S,20,54.85,,
TYRE-T3FC2ED151712,6959655450439,ROADX,235/45 ZR 18 XL TL 98Y RX MOTION U11,235,45,18,98,Y,RX MOTION U11,20,80.37,,
TYRE-T46A26F3234CA,8019227456653,PIRELLI,275/40 R 21 XL TL 107V SCORPION VERDE ALL SEASON (VOL) MFS BSW M+S RFID,275,40,21,107,V,SCORPION VERDE ALL SEASON (VOL),43,205.19,,
TYRE-T4F489476C2DD,6938112613297,WESTLAKE,215/75 R 16 C TL 113/111Q SW613 ALL SEASON MASTER 8PR BSW M+S 3PMSF,215,75,16,113,Q,SW613 ALL SEASON MASTER,9,60.79,,
TYRE-T4FFF914727DB,6939364208279,WINRUN,315/30 ZR 22 XL TL 107Y R330 W-SILENT BSW,315,30,22,107,Y,R330,12,159.75,,
TYRE-T5B857AD4E2D0,8697322149917,LASSA,195/65 R 15 TL 91H SNOWAYS 4 BSW M+S 3PMSF,195,65,15,91,H,SNOWAYS 4,20,52.29,,
TYRE-T5EB6504C1124,4050496004583,MATADOR,185/60 R 15 TL 84H HECTORRA 5 BSW,185,60,15,84,H,HECTORRA 5 (EVc),50,50.03,,
TYRE-T5F50042B8A88,8808563530543,HANKOOK,225/45 R 18 XL TL 95W VENTUS S1 EVO3 (R0) AUDI A3 BSW (UNG),225,45,18,95,W,VENTUS S1 EVO3 (R0),20,103.55,,
TYRE-T60EA2EEB1C8C,8680830035520,PETLAS,215/70 R 15 C TL 109/107R FULL GRIP PT935 8PR BSW M+S 3PMSF,215,70,15,109,R,FULL GRIP PT935,16,83.76,,
TYRE-T60439DF90BE0,3528703716013,MICHELIN,305/35 ZR 20 XL TL (107Y) PILOT SPORT 4 S (K1) FERRARI FSL BSW,305,35,20,107,(Y),PILOT SPORT 4 S (K1),20,319.10,,
TYRE-T6059B3A51D13,3286341345414,FIRESTONE,385/65 R 22.5 TL 160K FT 833 M+S 3PMSF,385,65,22.5,160,K,FT 833,9,383.02,,
TYRE-T688C9C83994F,8808956290658,MARSHAL,245/35 ZR 19 XL TL 93Y MATRAC FX MU12 BSW,245,35,19,93,Y,MATRAC FX MU12,20,99.33,,
TYRE-T6B5C5BE6298F,4981910520764,TOYO,225/45 R 16 XL TL 93W PROXES TR1 BSW,225,45,16,93,W,PROXES TR1,4,80.23,,
TYRE-T6E2AA62AA65B,8907375042937,MRL,9.5 - 32 TT 116A6 MRT-329 8PR,9.5,,32,116,A6,MRT-329,6,239.03,,
TYRE-T6F8E74954ACC,3528700102888,BFGOODRICH,205/60 R 16 TL 92H G-FORCE WINTER 2 M+S 3PMSF,205,60,16,92,H,G-FORCE WINTER 2,20,76.09,,
TYRE-T74D023BDC763,6953913103907,HIFLY,195/60 R 15 TL 88H ALL-TURI 221 +S M+S 3PMSF,195,60,15,88,H,ALL-TURI 221,4,79.79,,
TYRE-T80433B488BDB,8714692339387,APOLLO,195/55 R 16 XL TL 91H ALNAC 4G ALL SEASON BSW M+S 3PMSF,195,55,16,91,H,ALNAC 4G ALL SEASON,18,64.18,,
TYRE-T84FD405C5136,4019238054118,CONTINENTAL,215/55 R 17 XL TL 98H WINTERCONTACT TS 870 P (EVc) BSW M+S 3PMSF,215,55,17,98,H,WINTERCONTACT TS 870 P (EVc),20,120.99,,
TYRE-T882B1996AAB1,4024063001343,BARUM,235/60 R 18 XL TL 107W BRAVURIS 5 HM (EVc) FR,235,60,18,107,W,BRAVURIS 5 HM (EVc),11,99.64,,
TYRE-T8BA869979B3E,8808563515427,HANKOOK,245/45 ZR 21 XL TL 104Y VENTUS S1 EVO3 SUV (K127A) (KOR),245,45,21,104,Y,VENTUS S1 EVO3 SUV (K127A),20,176.36,,
TYRE-T8F698A60D0BF,4019238038330,CONTINENTAL,225/45 R 17 XL TL 94H WINTERCONTACT TS 870 (EVc) FR M+S 3PMSF,225,45,17,94,H,WINTERCONTACT TS 870 (EVc),8,113.03,,
TYRE-T924767B900C2,3286342033815,BRIDGESTONE,265/70 R 15 TL 112T DUELER ALL TERRAIN A/T002 BSW M+S 3PMSF,265,70,15,112,T,DUELER ALL TERRAIN A/T002,50,129.06,,
TYRE-TA2D5BF5EBC1E,4250427430010,FALKEN,295/80 R 22.5 TL 154/149K GI388 BSW M+S 3PMSF,295,80,22.5,154,K,GI388,4,369.51,,
TYRE-TB0AAED9A8A9B,3528706309762,MICHELIN,205/65 R 17.5 TL 132/130J (133/133G) X MULTI T2 18PR M+S 3PMSF RFID LRJ,205,65,17.5,132,J,X MULTI T2,19,310.51,,
TYRE-TB1FA8D7D1B40,8019227429145,PIRELLI,"265/35 R 19 XL TL 98W P-ZERO (PZ4) (SPORTS CAR) (T0) MFS BSW PNCS, ELECT",265,35,19,98,W,P-ZERO (PZ4) (SPORTS CAR) (T0),8,241.66,,
TYRE-TB44634EB43D5,6938112637378,WESTLAKE,255/45 R 20 XL TL 105V ZUPERSNOW Z-507 BSW M+S 3PMSF,255,45,20,105,V,ZUPERSNOW Z-507,28,94.80,,
TYRE-TB8D0353E5DD3,5420068627776,IMPERIAL,255/45 R 20 XL TL 105V SNOWDRAGON UHP +S M+S 3PMSF,255,45,20,105,V,SNOWDRAGON UHP,20,83.52,,
TYRE-TC365A8011680,4019238287110,CONTINENTAL,255/40 ZR 21 XL TL 102Y CONTISPORTCONTACT 5P (MO) FR BSW,255,40,21,102,Y,CONTISPORTCONTACT 5P (MO),12,221.07,,
TYRE-TCC52583D244F,5452000718082,GOODYEAR,305/30 ZR 21 XL TL (104Y) EAGLE F1 (ASYMMETRIC) 3 (N0) MFS,305,30,21,104,(Y),EAGLE F1 (ASYMMETRIC) 3 (N0),50,288.40,,
TYRE-TCF54BED21E29,3528704660766,MICHELIN,235/75 R 17.5 TL 143/141J X LINE ENERGY T (70/75),235,75,17.5,143,J,X LINE ENERGY T (70/75),27,334.63,,
TYRE-TD4A06D1FC40E,8808956141448,KUMHO,385/65 R 22.5 TL 164K KLS03 24PR M+S 3PMSF,385,65,22.5,164,K,KLS03,8,390.33,,
TYRE-TDF7EFF6DBAD3,8019227357653,METZELER,150/80 B 16 M/C XL TL 77H CRUISETEC,150,80,16,77,H,CRUISETEC,6,150.43,,
TYRE-TE81EF2B352E6,8808563413020,HANKOOK,9.5 R 17.5 TL 129/127L SMARTFLEX DH35 16PR M+S 3PMSF LRH (KOR),9.5,,17.5,129,L,SMARTFLEX DH35,4,330.06,,
TYRE-TEA780FE12ECD,5452000746849,GOODYEAR,305/30 ZR 21 XL TL 104Y EAGLE F1 (ASYMMETRIC) 3 (NF0) MFS,305,30,21,104,Y,EAGLE F1 (ASYMMETRIC) 3 (NF0),10,314.07,,
TYRE-TEF6249EFF9E8,3286341802214,FIRESTONE,225/60 R 17 TL 99H WINTERHAWK 4 M+S 3PMSF LAML,225,60,17,99,H,WINTERHAWK 4,4,119.76,,
TYRE-TEFDEA2CC8A06,6943829509368,GITI,235/55 R 19 XL TL 105W GITISPORT S2 SUV BSW,235,55,19,105,W,GITISPORT S2 SUV,12,110.79,,
TYRE-TF908E2B9CE83,8714692349966,VREDESTEIN,380/85 R 34 TL 137A8/137B TRAXION 85 II,380,85,34,137,A8,TRAXION 85 II,8,546.20,,
TYRE-TF9B334710041,8808563301235,HANKOOK,225/45 R 17 TL 91V VENTUS PRIME 2 (K115) (KMC) Kia Carens (KOR),225,45,17,91,V,VENTUS PRIME 2 (K115) (KMC),20,71.58,,
TYRE-R0822AEF5C552,4250996347085,RC-DESIGN,7.0Jx17 H2 ET43 5x114x66.1 RC34 kristallsilber N42,7.0,,17,,,,20,94.50,,
TYRE-R1158A589C0A1,8027529090758,OZ,9.0Jx20 H2 ET35 5x112 LEGGERA HLT grigio corsa bright RL:700kg,9.0,,20,,,,12,482.52,,
TYRE-R12FAC767FF7F,4250996354571,RC-DESIGN,7.5Jx18 H2 ET50.5 5x108x63.4 RC34 schwarz glanz voll-poliert (sgvp) X7,7.5,,18,,,,13,137.12,,
TYRE-R210408A4AE8E,4250353328788,TEC-SPEEDWHEELS,6.5Jx16 H2 ET38 4x100x64.0 AS5 dark grey,6.5,,16,,,,40,85.46,,
TYRE-R2E0B15267108,8027529191189,MSW (OZ),9.0Jx18 H2 ET34 5x110x65.06 MSW 82 gloss black Alfa Romeo,9.0,,18,,,,6,161.20,,
TYRE-R2E38F635BDC0,4250996354090,RC-DESIGN,7.5Jx18 H2 ET49 5x112x66.6 RC34 kristallsilber (ks) D4,7.5,,18,,,,20,120.45,,
TYRE-R37AC5211151C,4026569045128,AEZ,9.0Jx21 H2 ET35 5x108x63.4 PORTO DARK gunmetal/front-polished,9.0,,21,,,,20,333.78,,
TYRE-R3DBCCB8032A8,4052894174509,WHEELWORLD-2DRV,9.5Jx22 H2 ET40 5x108x72.6 WH38 black glossy painted RL:1050kg,9.5,,22,,,,16,242.14,,
TYRE-R3DC0D0F19981,8027529171976,OZ,11.0Jx20 H2 ET60 5x130x71.56 SUPERTURISMO AERO star graphite,11.0,,20,,,,7,501.57,,
TYRE-R4132DEC88B46,8052740197054,ETABETA,8.5Jx19 H2 ET47 5x112x78.1 MANAY black matt special edition 5P4 K60 RL:740kg,8.5,,19,,,,12,268.62,,
TYRE-R425BCF44B07A,4250084634271,MAM,8.5Jx20 H2 ET45 5x114.3x72.6 MAM RS5 matt black front copper,8.5,,20,,,,40,205.18,,
TYRE-R429C494EEE72,4059771035861,RIAL,8.0Jx19 H2 ET50 5x114.3x70.1 SALENTO diamantschwarz,8.0,,19,,,,4,148.24,,
TYRE-R4F6FC7A983C3,8002000064411,GMP,8.5Jx20 H2 ET35 5x112x66.5 REBEL Luci di Portofino RL:800kg,8.5,,20,,,,27,235.05,,
TYRE-R76873066B638,4026569144296,DEZENT,7.5Jx19 H2 ET50 5x114.3x67.1 DEZENT KB SILVER silver,7.5,,19,,,,40,139.80,,
TYRE-R78CECA96BFE9,8030580889896,MAK,8.0Jx19 H2 ET45 5x108x72.0 DAVINCI titan matt,8.0,,19,,,,20,188.31,,
TYRE-R8C12EA9245A5,4059771017270,RIAL,6.5Jx16 H2 ET40 5x100x57.1 ASTORGA polarsilber VAG,6.5,,16,,,,20,76.19,,
TYRE-R9670068FFFBD,8002000041856,GMP,10.0Jx22 H2 ET35 5x130x84.1 STELLAR Anthracite Diamond RL:950kg,10.0,,22,,,,13,342.57,,
TYRE-R9CA850B993B1,8002000013877,GMP,7.0Jx17 H2 ET40 5x114.3x73.1 ASTRAL schwarz glÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¤nzend RL:750kg,7.0,,17,,,,12,112.39,,
TYRE-R9E301730E4CD,4250996347627,RC-DESIGN,7.0Jx17 H2 ET47 5x112x66.55 RC34 schwarz glanz voll-poliert (sgvp) BM1,7.0,,17,,,,20,107.47,,
TYRE-RA0BF4D367188,4250084655993,MAM,6.5Jx16 H2 ET38 5x105x56.6 MAM W4 silver painted,6.5,,16,,,,40,86.07,,
TYRE-RA5D2FF7C0B73,8002000040767,GMP,6.0Jx15 H2 ET38 4x100x73.1 MATISSE matt anthracite diamond RL:600kg,6.0,,15,,,,4,112.11,,
TYRE-RB1A43260A57D,4026569094539,DEZENT,9.0Jx18 H2 ET58 5x112x66.6 DEZENT KG BLACK black MERCEDES,9.0,,18,,,,50,131.49,,
TYRE-RB1CCEBC213E4,4250145457436,BROCK,8.5Jx19 EH2+ ET40 5x114.3x72.6 B24 GP SG W4,8.5,,19,,,,6,195.55,,
TYRE-RB74F352FF169,1000000437614,AVUS RACING,9.0Jx20 H2 ET35 5x120x64.1 AC-518 black polished RL:750kg,9.0,,20,,,,20,222.76,,
TYRE-RC1FBC865A880,9008070003083,DOTZ,8.0Jx18 H2 ET24 6x139.5x93.0 DAKAR BRONZE bronze,8.0,,18,,,,18,136.42,,
TYRE-RE12EF55A931D,8030580297974,MAK,9.0Jx21 H2 ET42 5x112x57.1 STILO black mirror,9.0,,21,,,,8,317.88,,
TYRE-RF355F555F9A4,4051665055962,BORBET,8.0Jx20 H2 ET27 5x112x66.7 DESIGN W black glossy RL:750kg (TK),8.0,,20,,,,20,151.51,,
TYRE-T0FA2DDD7A885,3528703371403,MICHELIN,235/50 R 19 XL TL 103V LATITUDE SPORT 3 (VOL),235,50,19,103,V,LATITUDE SPORT 3 (VOL),6,176.49,,
TYRE-T164ACDB19602,8056450244176,MOMO,235/45 ZR 17 XL TL 97Y TOPRUN M30 EUROPA MFS,235,45,17,97,Y,TOPRUN M30 EUROPA,21,71.95,,
TYRE-T1BA26A949091,6924590211605,MAZZINI,195/65 R 16 C TL 104/102R EFFIVAN 8PR BSW M+S,195,65,16,104,R,EFFIVAN,50,57.28,,
TYRE-T1BC3DA674A70,4548515053501,YOKOHAMA,245/45 R 20 XL TL 103V GEOLANDAR CV4S (G061) BSW M+S 3PMSF,245,45,20,103,V,GEOLANDAR CV4S (G061),8,154.51,,
TYRE-T2564EFBF90D2,4717622055092,NANKANG,225/40 ZR 18 XL TL 92Y CROSS SEASONS AW-6 BSW M+S 3PMSF,225,40,18,92,Y,CROSS SEASONS AW-6,12,81.38,,
TYRE-T26B34CE3F669,6973308800747,WINDFORCE,215/40 ZR 18 XL TL 89W CATCHFORS UHP PRO BSW,215,40,18,89,W,CATCHFORS UHP PRO,20,44.18,,
TYRE-T3124947D2A33,6959585857087,MAXTREK,245/45 R 20 TL 99T TREK M7 PLUS BSW M+S 3PMSF,245,45,20,99,T,TREK M7 PLUS,23,88.40,,
TYRE-T3DE5C896AAE2,3528704498871,TAURUS,225/60 R 16 TL 98V TAURUS HP,225,60,16,98,V,TAURUS HP,12,58.47,,
TYRE-T3E996579C549,6975222073429,JOURNEY,26x9.00 - 14 TL  P3501 6PR,26,9.00,14,,,P3501,50,59.24,,
TYRE-T4790704022A5,6959655432749,SAILUN,225/45 R 18 XL TL 95T ICE BLAZER WST3 BSW M+S 3PMSF STUDDABLE,225,45,18,95,T,ICE BLAZER WST3,21,71.70,,
TYRE-T5B674A5F6497,6937833549953,FORTUNE,255/50 R 20 XL TL 109Y FSR-303 BSW,255,50,20,109,Y,FSR-303,20,78.92,,
TYRE-T5B71E175C504,8714692352102,VREDESTEIN,235/55 R 17 TL 99H WINTRAC PRO FSL M+S 3PMSF,235,55,17,99,H,WINTRAC PRO,28,107.91,,
TYRE-T61750394B5E0,6938628291293,ARIVO,205/55 ZR 17 XL TL 95W ULTRA ARZ5 BSW,205,55,17,95,W,ULTRA ARZ5,40,54.37,,
TYRE-T63919A2F6843,8019227410624,PIRELLI,235/55 ZR 19 XL TL 105Y P-ZERO (PZ4) (SPORTS CAR) (MO1) MERCEDES AMG BSW,235,55,19,105,Y,P-ZERO (PZ4) (SPORTS CAR) (MO1),14,153.30,,
TYRE-T69C7D0984154,8056450246521,MOMO,205/50 ZR 17 XL TL 93Y TOPRUN M30 EUROPA MFS,205,50,17,93,Y,TOPRUN M30 EUROPA,21,71.87,,
TYRE-T6B50DB92B32A,3286342121017,BRIDGESTONE,235/55 R 17 XL TL 103V BLIZZAK 6 BSW M+S 3PMSF ENLITEN,235,55,17,103,V,BLIZZAK 6,14,140.66,,
TYRE-T6D70FD5060ED,6937833545986,CHENGSHAN,155/65 R 14 TL 75T EVERCLIME CSC-401 BSW M+S 3PMSF,155,65,14,75,T,EVERCLIME CSC-401,20,56.44,,
TYRE-T75CDBBBC7835,3286342393919,BRIDGESTONE,225/60 R 18 TL 100V TURANZA ALL SEASON 6 MFS BSW M+S 3PMSF ENLITEN,225,60,18,100,V,TURANZA ALL SEASON 6,14,100.81,,
TYRE-T7AAE078B631B,4717784327266,MAXXIS,235/65 R 16 C TL 115/113R VANSMART SNOW WL2 8PR M+S 3PMSF,235,65,16,115,R,VANSMART SNOW WL2,8,107.71,,
TYRE-T7BF7905D35C1,8019227286618,PIRELLI,385/55 R 22.5 TL 160K ITINERIS TRAILER 90 M+S 3PMSF FRT,385,55,22.5,160,K,ITINERIS TRAILER 90,28,402.10,,
TYRE-T7CB326530FAD,4250427436401,FALKEN,265/40 R 20 XL TL  104Y E.ZIEX (R0) AUDI A6 E-TRON MFS NBLK,265,40,20,104,Y,E.ZIEX (R0),20,172.24,,
TYRE-T82754D8C8A3A,6953913155425,OVATION,195/55 R 10 C TL 98/96N VI-789,195,55,10,98,N,VI-789,40,42.14,,
TYRE-T94E058DB5E32,3286340509312,BRIDGESTONE,225/45 R 17 TL 91V TURANZA T001 (MO),225,45,17,91,V,TURANZA T001 (MO),27,78.74,,
TYRE-T97231C74AC9D,6958460917991,TRACMAX,195/55 R 20 XL TL 95H X-PRIVILO A/S TRAC SAVER BSW M+S 3PMSF,195,55,20,95,H,X-PRIVILO A/S TRAC SAVER,50,62.24,,
TYRE-T97EFF1D3F04E,3528701934082,MICHELIN,215/60 R 17 TL 96V PRIMACY 3 (MO) FSL GREENX,215,60,17,96,V,PRIMACY 3 (MO),8,118.80,,
