No header
3528701242156;124215;X0WCM;205.13;2
3528708203211;820321;X0WCO;179.23;1
3528703707493;370749;X0WCS;159.92;2
8714692315961;AP16570014TQT5A00;X0WNK;47.39;20
8714692316388;AP17580014TQT5A00;X0WNS;52.99;12
5452000575937;537757;X0WZ9;46.17;1
5452000564207;536087;X0WZY;67.89;6
5452000576163;537785;X0X1M;47.14;1
5452000488022;532413;X0X2R;85.15;4
5452000538031;533155;X0X46;67.30;4
5452000538055;533157;X0X4B;103.42;10
5452000660183;528904;X0X4J;61.41;12
5452000660206;528906;X0X4L;65.95;1
5452000576323;537793;X0X5I;38.39;2
4024063725317;0401031000;X0X6D;80.05;1
4019238676501;04530880000;X0X8B;98.07;6
6419440169842;T429730;X0XBZ;122.00;1
0029142847946;590156;X0XVR;54.76;1
0029142847991;590166;X0Z5R;75.01;1
3528700778939;077893;X0ZQ4;153.39;1
3528703788195;378819;X0ZQA;139.25;4
4024067716014;04521230000;X1046;95.03;2
3528703507215;350721;X108J;189.73;8
5452000560148;634403;X116J;115.50;1
5452000496720;532668;X11M2;89.76;2
5452000496768;532672;X11M3;88.38;23
5452000488268;532433;X11MO;96.43;2
5452000496409;532645;X11MQ;89.52;2
5452000496416;532646;X11MR;71.27;10
5452000496744;532670;X11MT;69.11;16
5452000496751;532671;X11MU;101.65;1
5452000496782;532674;X11MW;64.64;2
5452000496942;532680;X11N1;83.52;52
5452000496980;532684;X11N4;102.17;28
5452000497123;532697;X11NH;98.54;1
5452000497147;532699;X11NJ;129.83;2
5452000497161;532701;X11NK;134.07;12
5452000497192;532704;X11NN;109.96;23
5452000488084;532419;X11OB;125.65;4
3528702212639;221263;X11PU;184.98;2
3528708804708;880470;X11PX;171.66;2
3528700857535;085753;X11PY;147.46;2
3528706206696;620669;X11Q1;199.14;16
8807622179860;13809NXC;X11UR;53.84;1
8807622179297;13781NXC;X11V7;52.14;28
8807622409202;14092NXK;X11X3;91.57;1
8807622405402;14054NXK;X11XQ;56.93;8
8808563367484;1016652;X124T;61.38;24
8808563405452;1020486;X124Y;114.63;6
8808563382852;2020271;X1292;72.38;2
0029142839224;590630;X12SU;68.49;2
0029142839262;590681;X12SY;87.83;2
4717622047165;JC717;X12X5;43.80;2
4019238754100;03579800000;X13SG;140.98;3
4019238741353;0353986000;X13SU;89.51;1
5452000564115;536083;X16W0;97.13;6
8807622181191;13949NXK;X17FH;60.98;9
8807622181238;13951NXK;X17FI;73.23;2
5452000591869;539556;X17FU;35.06;2
5452000593887;539578;X17G6;44.63;2
5452000485519;532348;X17HW;91.08;1
5452000470010;531956;X17IH;82.02;3
5452000470027;531957;X17II;78.42;4
5452000470034;531958;X17IJ;64.52;1
5452000485618;532211;X17IM;105.47;17
5452000487612;532201;X17IP;89.50;1
5452000487643;532384;X17IQ;93.58;6
5452000487827;532202;X17IR;85.49;4
5452000487841;532394;X17IT;88.29;3
5452000487919;532401;X17IY;93.16;1
5452000488596;532445;X17IZ;55.19;8
5452000587855;539240;X17J9;62.63;3
5452000586865;539186;X17JD;39.98;2
5452000487995;532382;X17KR;111.00;1
5452000489692;532471;X17L9;79.72;1
5452000489883;532511;X17LF;67.28;1
5452000489913;532514;X17LI;80.59;3
5452000583444;570814;X17LU;94.18;3
4019238780901;03549310000;X17N7;102.94;11
4019238778090;0357593000;X17NB;119.40;1
4019238743050;03578450000;X17OT;122.42;12
8019227269147;2691400;X181M;159.15;8
8808956168063;2207563;X1A46;0.00;4
6959956703210;;X1BJV;39.88;2
6959956703258;;X1BLD;38.86;3
8019227232530;2325300;X1COP;92.58;4
4019238814583;03569690000;X1DQT;94.42;1
4019238760552;03570820000;X1DRC;116.85;2
4019238772333;03574900000;X1DRR;87.42;38
5452000449832;568070;X1DTE;123.00;1
8808563412214;1021059;X1FR3;40.36;2
8808563411903;1021025;X1FRY;63.70;10
8808563413983;1021200;X1FSO;70.95;4
5420068664368;TT276;X1G9Z;36.10;4
5420068664351;TT275;X1GA2;31.52;4
5420068664382;TT278;X1GA8;38.86;1
5420068664597;TT299;X1GAY;53.38;3
5420068664719;TT311;X1GB7;62.00;3
5420068664733;TT313;X1GB9;47.22;1
5420068664771;TT317;X1GBC;50.62;2
5420068664962;TT336;X1GBF;43.10;2
5420068664900;TT330;X1GBI;43.77;3
5420068664917;TT331;X1GBM;41.88;1
5420068665273;TT367;X1GBY;53.49;1
5420068665235;TT363;X1GC6;58.19;2
3528704977567;497756;X1GMR;204.18;2
4019238786910;04515130000;X1GRX;115.79;2
5452000590091;539523;X1HA1;103.44;3
5452000665706;571179;X1HBJ;64.55;12
5452000666307;571289;X1HBS;86.53;8
8714692332036;AP21535018YUSAA02;X1HN0;84.43;12
8807622186349;15343NXC;X1HPM;34.30;20
8807622186332;15342NXC;X1HPN;63.65;2
8807622186288;15337NXC;X1HPS;37.41;1
8807622186264;15335NXC;X1HPU;38.04;18
8807622186257;15334NXC;X1HPV;34.77;3
8807622186240;15333NXC;X1HPW;71.10;32
8807622186158;15324NXC;X1HQ5;45.52;18
8807622148583;15319NXC;X1HQA;54.81;1
8807622185946;15275NXC;X1HQF;47.86;6
8807622185939;15274NXC;X1HQG;46.46;112
8807622543104;15431NXK;X1HQP;38.46;2
8807622542909;15429NXK;X1HQR;44.50;2
8807622510205;15102NXK;X1HQV;34.36;1
8807622409806;14098NXK;X1HQX;53.87;10
8807622510601;15106NXK;X1HQY;42.09;1
8807622510403;15104NXK;X1HR0;47.63;8
8807622510809;15108NXK;X1HRM;39.12;36
8807622542404;15424NXK;X1HRQ;63.92;6
8807622475702;14757NXK;X1HS5;68.76;2
8807622185755;15075NXC;X1HST;49.16;7
8807622185779;15076NXC;X1HSW;78.20;2
8807622185861;15158NXC;X1HT1;62.67;2
5452000489821;532505;X1I2O;92.70;1
5452000679796;542099;X1I2P;140.88;4
5452000679826;542102;X1I2S;178.88;4
5452000701053;542031;X1I2X;124.09;1
5707562128405;19266067;X1IPZ;59.00;2
8808956165314;2206533;X1J5J;107.37;2
5452000686756;542794;X1K37;125.43;21
4019238772913;03548420000;X1KBQ;201.88;3
3528708733541;873354;X1KF1;204.40;3
5452000583871;539109;X1KZ0;60.33;22
8807622544101;15441NXK;X1LSF;67.01;3
8807622547805;15478NXK;X1LSU;98.66;1
4250427415642;328601;X1MHQ;100.57;4
5420068645626;FP546;X1MLS;49.00;1
5452000701466;542843;X1NMX;76.14;4
5452000469939;531948;X1NNG;126.42;1
5452000487865;532396;X1NNL;80.22;8
8807622569609;15696NXK;X1OC9;43.55;4
5452000736895;546069;X1QO4;86.76;6
5452000738363;546184;X1QOM;54.94;1
8807622575600;15756NXK;X1RP3;43.72;9
4019238011876;03587710000;X1RWM;104.85;9
4019238004885;03590730000;X1RWU;127.20;10
3528706166815;616681;X1RY4;75.40;2
4250427417264;330549;X1S2Z;56.07;18
5420068695492;MV901;X1SGP;71.00;1
5452000701084;542814;X1SN7;68.90;2
5452000471635;532066;X1SNM;97.79;2
5452000704078;543043;X1SNW;122.33;2
5452000471772;532075;X1SO0;101.49;1
5452000740403;546406;X1SO2;170.72;1
5452000731234;545631;X1SP2;95.51;12
5452000708861;543272;X1SQ6;183.00;1
4250427412597;327111;X1TB0;55.73;16
8808563375168;1017330;X1TN3;73.30;14
8808563413792;1021181;X1TOK;49.54;8
4024063000292;1540690000;X1U90;67.30;12
4024063000322;1540678000;X1U96;47.31;2
4024063000353;1540685000;X1U9A;41.16;10
4024063000186;1540687000;X1U9D;64.68;3
4019238010749;03586770000;X1UB1;113.26;2
3528701753911;175391;X1UNY;129.85;8
4019238810486;03581990000;X1UXA;92.08;14
8808563411637;1020996;X1VX8;51.93;26
8808563413693;1021171;X1VXC;43.98;19
8808563413723;1021174;X1VXF;57.63;10
8808563413815;1021183;X1VXJ;55.54;4
8808563433462;1022773;X1VXW;45.88;12
4024063000612;1541341000;X1WFM;68.57;2
4024063001015;1541295000;X1WGG;55.43;3
8807622575501;15755NXK;X1WRD;53.65;41
8807622185922;15273NXC;X1WUA;43.65;12
3528700295948;029594;X1XYS;93.31;1
3528706071249;607124;X1XZ2;296.25;1
3528701215785;121578;X1Y02;117.52;1
3528702130261;213026;X1Y0M;127.59;2
4713309145681;31295017;X1Y1Q;49.71;1
4024063000513;1541333000;X1Y32;65.11;2
8714692344084;AP23545017VWPRA02;X1Y6G;107.32;10
8714692343902;AP22545017VWPRA02;X1Y6L;102.96;6
8714692344183;AP24540018WWPRA02;X1Y6T;132.62;1
4019238013849;03589760000;X1Y7B;112.66;4
4019238815696;03582660000;X1Y7R;116.47;16
4019238019391;03587810000;X1Y87;152.51;4
5452000805577;547548;X1YMQ;40.37;4
5452000805812;547551;X1YMR;48.61;1
5452000805621;547575;X1YN0;38.80;14
5452000805676;547579;X1YN2;40.58;1
4250427420172;332585JP;X1YNE;46.32;12
5452000683434;542552;X1YVN;47.84;3
5452000746023;547007;X1YVO;60.88;1
5452000742711;546551;X1YXP;98.40;1
8807622539602;15396NXK;X1YYL;40.57;14
8807622496707;14967NXK;X1YYM;92.21;4
5420068666737;TT465;X1ZWI;56.02;2
4019238005110;04515880000;X203W;107.11;24
4019238010534;03588010000;X2043;77.01;10
4019238017151;03585970000;X204L;110.13;2
4019238020960;03588860000;X204S;116.88;6
4019238816921;03590220000;X205S;151.88;1
4024063001305;1540747000;X205Y;101.67;1
4024063001381;1540741000;X2065;67.14;35
4024063001411;1540732000;X2068;72.88;2
4024063001626;1540752000;X206S;62.90;37
4024063001794;1540736000;X2077;341.81;2
4024063001800;1540742000;X2078;70.10;4
4024063001824;1540762000;X207A;95.87;1
4024063001831;15407640000;X207B;82.88;1
4024063001879;1540706000;X207F;44.39;10
8807622106897;15914NXK;X20TC;64.04;2
4019238020793;03589020000;X20Z6;58.18;22
5452000813442;548356;X212O;52.38;10
5452000813466;548358;X212Q;48.15;12
5452000815538;548500;X212V;42.61;13
5452000815545;548501;X212Y;40.70;1
5452000813091;548332;X2132;48.26;1
5452000820730;573950;X222T;99.91;12
8808563450940;1024059;X224I;47.96;2
5452000829825;574271;X22O7;78.03;50
4019238025958;03585150000;X22XE;104.88;1
4019238013283;03587900000;X23HB;84.44;11
4250427422176;333308;X249C;62.97;8
0029142922032;590416;X24AB;108.88;5
4019238812473;02445340000;X24J1;134.88;1
8807622102141;16479NXC;X24JR;77.18;12
8807622081477;14493NXK;X24JU;44.77;2
8019227355581;3555800;X24NZ;81.10;1
8808563415376;1021307;X24V5;69.20;3
8019227315837;3158300;X25B4;122.46;1
8019227274530;2745300;X25B6;147.44;1
4024063002128;1540785000;X25KW;71.65;8
4024063002425;0443073000;X25LB;78.13;12
4019238030785;03589550000;X25NU;107.23;10
4019238030792;03589560000;X25NV;100.88;2
8714692353741;AP20555017HWPRAQ0;X25RD;105.36;1
8714692350894;AP20545017VQT5AG2;X25RH;87.80;13
5452000833815;574209;X25TK;58.92;2
5452000471048;532007;X25TX;98.26;2
5452000811332;548215;X25U1;127.88;4
5452000811370;548219;X25U5;162.88;4
5452000822543;549512;X25W3;135.51;3
5452000822666;549593;X25Y9;119.37;8
5452000597151;571074;X25YO;107.37;4
5452000740427;546408;X25YW;79.74;17
5452000802361;547337;X25YY;63.98;20
5452000681058;571845;X25Z2;111.26;12
5452000681102;571850;X25Z4;82.93;8
5452000681201;571860;X25Z9;113.55;1
5452000681218;571861;X25ZA;109.82;1
4019238030617;03588740000;X2649;87.19;10
8808563462974;1024976;X268O;99.30;60
8808563462844;1024963;X268S;91.16;2
8808563468624;1025465;X268V;78.29;4
8808563468662;1025469;X269R;93.30;2
8808563468648;1025467;X269S;84.64;2
3528701396248;139624;X26F7;117.28;1
3528708174603;817460;X26FV;120.56;1
4038526020154;576050;X26PL;64.74;12
4038526020147;575959;X26PM;60.12;8
4024063002647;1540817000;X26YR;77.23;1
4024063002661;1540829000;X26YV;76.34;9
4024063002678;1540830000;X26YZ;73.46;56
4024063002685;1540835000;X26Z0;64.65;8
4019238015133;03581600000;X2707;128.59;1
4019238015010;03581410000;X270E;114.83;2
4019238015027;03581420000;X270F;126.16;14
4019238020748;03588950000;X270M;130.84;10
3528705211202;521120;X2722;246.81;4
5452000837202;575931;X277J;60.49;8
4038526020130;575958;X277Y;68.55;22
4038526021526;576086;X278U;195.00;1
8807622102769;16536NXE;X27PX;61.85;2
8807622102721;16540NXE;X27Q8;39.80;2
4024067001172;0372487000;X28F3;55.49;4
4024067001271;0372488000;X28F4;56.78;1
4024067001349;0372508000;X28F6;49.94;38
4024067001288;0372489000;X28F7;47.21;20
4024067001332;0372498000;X28F8;50.94;26
4024067001493;0372512000;X28FA;48.42;60
4024067001356;0372518000;X28FF;52.79;4
4024067001547;0372543000;X28FH;55.71;184
4024067001462;0372544000;X28FI;54.93;42
4024067001394;0372552000;X28FJ;77.32;14
4024067001417;0372553000;X28FK;85.37;1
4024067001622;0372561000;X28FM;67.94;12
4024063002999;1540801000;X28FO;67.32;8
4024063002869;1540803000;X28FP;69.18;2
4024063002722;15408220000;X28FU;65.59;12
4024063002944;1540827000;X28FY;86.37;14
4024063002630;1540815000;X28G0;93.45;4
4024063003156;1540845000;X28G1;111.35;1
5452000831798;574554;X28GM;75.13;2
5452000832849;574628;X28GN;69.87;5
5452000832924;574636;X28GQ;89.34;10
5452000832955;574639;X28GS;86.94;8
5452000833013;574596;X28GT;85.52;1
5452000833020;574597;X28GU;96.49;6
5452000833037;574598;X28GV;99.56;17
4038526023957;576261;X28H4;50.31;2
4038526023605;576202;X28H6;69.23;35
5452000748164;547103;X28HE;108.99;7
4717784341347;42480500;X28XX;65.32;2
3286341530919;15309;X290M;79.80;1
4019238016413;03584360000;X29AO;154.42;4
4024067001301;0372491000;X29CB;59.25;5
4024067001080;0372492000;X29CC;64.05;9
4024067001097;0372493000;X29CD;70.95;31
4024067001103;0372494000;X29CE;71.16;3
4024067001325;0372499000;X29CH;48.88;207
4024067001196;0372506000;X29CJ;73.59;10
4024067001134;0372521000;X29CM;76.38;14
4024067001141;0372522000;X29CN;80.92;9
4024067001219;0372523000;X29CO;78.10;32
4024067001448;0372526000;X29CR;77.09;13
4024067001677;0372533000;X29CT;78.07;14
4024067001509;0372534000;X29CU;84.81;13
4024067001240;0372537000;X29CW;72.12;51
4024067001066;0372542000;X29CY;59.01;10
4024067001479;0372546000;X29CZ;86.59;22
4024067001165;0372555000;X29D1;78.52;14
4024067001707;0372564000;X29D6;82.53;34
4024067001646;0372565000;X29D7;89.64;19
4038526028228;577076;X29GL;53.41;5
4038526022868;576122;X29GZ;36.94;12
4038526029041;577184;X29H2;43.69;5
5452000826091;549850;X29HL;74.94;3
8019227356977;3569700;X29IO;101.61;4
0029142942559;590683;X2A0P;60.46;2
8807622100451;16917NXE;X2A1F;47.87;40
8807622100444;16924NXE;X2A1M;58.22;13
8807622103728;16662NXE;X2A1U;52.43;49
8807622103582;16669NXE;X2A21;79.44;6
8807622102035;16699NXE;X2A22;43.46;8
8807622101922;16719NXE;X2A29;55.38;7
8807622101366;16764NXE;X2A2M;38.83;4
8807622101670;16737NXE;X2A34;48.08;1
8807622101656;16739NXE;X2A36;44.47;4
8807622101618;16742NXE;X2A39;47.61;2
8807622101601;16743NXE;X2A3A;49.41;1
8807622101595;16744NXE;X2A3B;42.70;24
8807622101588;16745NXE;X2A3C;70.31;2
8807622101557;16748NXE;X2A3F;39.33;31
8807622101526;16751NXE;X2A3I;42.53;2
8807622102950;16590NXE;X2A3P;51.29;6
8807622102936;16593NXE;X2A3S;67.34;12
8807622102929;16594NXE;X2A3T;73.83;2
8807622103360;16596NXE;X2A3V;54.20;1
8807622103391;16597NXE;X2A3W;58.42;4
8807622103346;16600NXE;X2A3Z;63.96;8
8807622102998;16603NXE;X2A42;57.98;7
8807622102028;16633NXE;X2A4M;35.60;60
8807622101724;16635NXE;X2A4O;40.45;16
8807622103469;16654NXE;X2A4U;103.73;8
8807622103452;16656NXE;X2A4W;90.23;10
8807622103230;16610NXE;X2A54;61.57;4
8807622102899;16611NXE;X2A55;65.14;2
8807622103445;16509NXE;X2A58;51.91;9
8807622103667;16397NXE;X2A5C;72.45;1
8807622101304;16770NXE;X2A5F;39.73;42
8807622101182;16782NXE;X2A5R;45.83;2
5452000831804;574555;X2A6M;69.33;6
5452000832948;574638;X2A6Q;80.66;1
5452000833068;574651;X2A6S;90.19;1
5452000833099;574654;X2A6T;97.26;12
5452000833105;574655;X2A6U;101.85;2
5452000833174;574662;X2A73;116.37;6
4038526031174;577328;X2A78;54.89;2
5452000826541;549836;X2A79;93.25;8
5452000815927;548492;X2A88;73.00;1
5452000828576;574151;X2A8U;71.24;10
5452000830388;574318;X2A98;106.47;6
5452000830395;574319;X2A99;104.44;7
5452000830241;574304;X2A9A;278.91;7
5452000829856;574275;X2A9L;125.29;17
5452000829993;574284;X2A9R;202.81;1
5452000831705;574437;X2AA8;84.26;12
8019227356946;3569400;X2AG8;124.84;7
8019227286380;2863800;X2AHP;94.41;10
8714692345463;AP19555016VQT5AA2;X2ALA;78.48;12
8714692351013;AP21560017TC2SA00;X2ALE;99.29;2
8714692351020;AP21565015TC2SA00;X2ALP;83.77;1
8714692341816;AP21570015SC2SA00;X2ALR;79.77;1
8714692341632;AP19570015RC2SA00;X2ALS;62.21;14
8714692352171;AP24535019YWPRA02;X2ALX;209.27;7
8714692352461;AP28545019VWPRA02;X2AMM;141.63;2
3528709221511;922151;X2AXL;128.02;20
4019238038088;03111770000;X2B1X;138.91;6
4024067001042;0372539000;X2B1Z;98.08;2
4024067001578;0372581000;X2B20;100.20;8
3286341778618;17786;X2B63;117.70;1
4038526031112;577322;X2CDM;69.86;20
4038526031136;577324;X2CDO;77.73;4
5452000818027;548817;X2CE5;115.48;4
5452000700735;542740;X2CRF;68.14;1
4038526041821;578526;X2CSN;73.90;6
4038526032065;577421;X2CSP;36.88;22
5452000469816;531928;X2DC6;94.52;1
4024063003507;1540945000;X2DE1;61.89;12
4019238032789;03110910000;X2DER;101.61;2
4019238032543;03110770000;X2DFJ;121.78;16
4019238042047;03115690000;X2DFN;77.24;6
8808563467306;2021176;X2E18;67.00;5
4038526020727;576031;X2EQT;103.99;12
8019227314243;3142400;X2EU7;109.59;4
4019238043808;03112740000;X2EY8;69.84;2
4019238043419;03555590000;X2EZN;123.33;1
4038526045447;578908;X2F0W;221.00;8
5452000833044;574599;X2F13;1862.06;1
5452000833198;574664;X2F17;164.30;6
5452000833235;574668;X2F19;146.05;4
4038526032041;577399;X2F1L;135.86;6
5452000830036;574288;X2F1S;145.06;11
5452000831385;574442;X2F1Z;118.45;6
5452000831699;574436;X2F20;153.73;8
8807622191992;16381NXK;X2F8P;43.44;10
8807622111341;14366NXK;X2F8S;65.92;2
4024063003712;1540948000;X2GJU;54.91;1
3528709205962;920596;X2GVJ;103.75;2
4024067001899;0373571000;X2GZY;83.51;3
4024067002124;0452244000;X2H01;88.93;12
5452000680662;542393;X2H1M;41.44;2
5452000681683;542395;X2H1N;47.94;2
5452000808271;548078;X2H1P;66.95;1
5452000747594;547053;X2H1V;70.53;1
5452000747617;547055;X2H1W;75.51;16
5452000681775;542404;X2H20;58.47;2
4038526034694;577473;X2H21;52.63;4
4038526036018;577475;X2H27;62.55;16
4038526036070;577601;X2H28;58.26;72
4038526029119;577220;X2H2I;96.24;40
5452000683274;542649;X2H2N;62.55;5
5452000683519;542560;X2H2O;40.11;7
5452000684127;542654;X2H2S;71.44;1
5452000682284;542448;X2H2X;68.94;1
5452000683236;542645;X2H2Z;51.56;2
5452000683526;542562;X2H30;43.29;37
5452000684080;542650;X2H32;65.06;28
5452000746030;547008;X2H34;75.11;2
5452000747662;547011;X2H3A;84.10;1
4038526036025;577476;X2H3B;57.49;19
4038526036032;577477;X2H3C;58.12;30
4038526056283;579487;X2H3E;63.52;2
4038526056542;579513;X2H3G;75.68;1
5452000681614;542250;X2H3M;85.06;4
5452000681881;542418;X2H3N;81.81;10
5452000682253;542445;X2H3P;53.69;138
5452000801524;547194;X2H3Q;96.19;3
5452000802033;547256;X2H3S;65.28;8
4038526039149;578293;X2H3X;101.94;8
5452000681621;542251;X2H3Y;90.07;1
5452000682192;542428;X2H40;90.64;4
5452000682291;542449;X2H43;61.43;102
5452000682338;542453;X2H44;88.29;3
5452000801623;547204;X2H47;102.59;2
5452000801647;547206;X2H48;95.26;21
4038526026712;577017;X2H49;96.23;1
5452000686558;542760;X2H4N;97.39;14
5452000801517;547193;X2H4O;98.12;11
5452000682635;542482;X2H4X;114.86;8
5452000683076;542519;X2H5A;48.54;1
5452000808295;548080;X2H5D;72.00;4
5452000683045;542516;X2H5E;47.21;3
5452000747846;547068;X2H5J;84.54;5
5452000811721;548254;X2H5K;71.86;1
5452000683090;542521;X2H5L;53.89;4
4038526056153;579478;X2H5Q;66.41;8
4038526056689;579757;X2H5T;74.92;2
8019227361759;3617500;X2HAM;111.11;4
4038526056733;579762;X2HKP;96.79;6
3528708745537;874553;X2HXO;42.50;7
3528709253390;925339;X2HY9;51.55;1
4019238038057;03112720000;X2JCT;94.93;22
4038526056214;579480;X2JPX;66.45;2
4038526056245;579483;X2JPZ;66.38;1
4038526054562;579404;X2JQL;85.07;4
4038526056177;579500;X2JQP;70.47;13
4038526056627;579751;X2JQT;91.53;4
4038526056702;579759;X2JR0;79.39;12
4038526054388;579346;X2JRN;83.13;6
4038526054395;579347;X2JRO;89.45;1
3528702794920;279492;X2M8F;77.64;16
4038526060327;580231;X2MO3;102.45;1
8808563385594;1018606;X2N4K;52.43;46
8808563431567;1022628;X2N4L;51.01;20
8808563458656;1024644;X2N5A;109.75;2
4038526069924;580838;X2NAD;103.72;1
5452000726766;545064;X2NAL;59.30;2
5452000726391;545058;X2NAN;67.00;3
5452000726506;544952;X2NAY;109.77;12
5452000727169;545104;X2NB0;125.41;2
5452000732170;545697;X2NB2;88.68;12
4024063003842;1540950000;X2NHL;37.70;12
4024063003989;1540951000;X2NHM;45.49;4
4024063004030;1540955000;X2NHQ;49.49;1
4024063003965;1540962000;X2NHW;34.02;8
4024063003804;1540969000;X2NI3;47.00;10
4024063004139;1540972000;X2NI6;47.15;14
4024063004146;1540973000;X2NI7;46.46;6
4024063003897;15409850000;X2NIG;56.08;40
4024063003798;1540988000;X2NIJ;64.95;8
4019238038293;03554620000;X2NIZ;64.71;13
4019238038323;03554680000;X2NJ4;99.17;3
4024067002490;0372589000;X2NJD;56.22;19
4024067002551;0372604000;X2NJG;80.76;2
4024067002629;0372612000;X2NJH;85.58;28
4024067002780;0372643000;X2NJK;94.59;2
4024067002568;0372665000;X2NJM;109.33;3
8808563477848;1026226;X2NWY;97.71;1
8808563478906;1026317;X2NWZ;102.15;1
8808563478869;1026313;X2NX5;95.29;1
4019238051797;03118650000;X2NYO;168.62;4
4038526028334;577270;X2NZV;97.17;16
4038526026415;577000;X2NZX;90.07;12
4038526042491;578686;X2NZY;105.38;1
4038526044310;578819;X2NZZ;101.05;10
4038526055828;579355;X2O00;98.33;25
5452000726858;545074;X2O02;90.76;12
4038526025708;576597;X2O07;123.96;12
5452000732187;545698;X2O0A;111.83;10
4038526025654;576592;X2O0B;113.22;8
4038526025661;576593;X2O0C;114.24;8
5452000727060;545094;X2O0E;77.72;1
4968814999070;R6181;X2O3V;85.38;1
8807622199899;17869NXE;X2OR1;74.46;2
8807622199752;17865NXE;X2OS2;95.68;2
8807622200120;17898NXE;X2OSX;84.55;11
8807622200830;17598NXC;X2OTF;84.66;1
5452000832719;574556;X2P43;74.76;1
5452000832894;574633;X2P44;91.00;3
4038526042033;578668;X2P4J;182.58;13
